wave,r
0.5050000000000001,0.97341353
0.5060000000000001,0.9738272483371831
0.5070000000000001,0.9742441074942254
0.5080000000000001,0.9746426820285203
0.5090000000000001,0.97499448
0.5100000000000001,0.9753851944089442
0.5110000000000001,0.9758260854917804
0.5120000000000001,0.9761006745082198
0.5130000000000001,0.9763421375853759
0.5140000000000001,0.97664928
0.5150000000000001,0.9770271227734555
0.5160000000000001,0.9773044666854658
0.5170000000000001,0.9775273155430229
0.5180000000000001,0.9777462478106782
0.5190000000000001,0.9779605922620227
0.5200000000000001,0.9781867944055798
0.5210000000000001,0.9784070733916305
0.5220000000000001,0.978602468046061
0.5230000000000001,0.97879165
0.5240000000000001,0.9789524110526105
0.5250000000000001,0.9790576712803488
0.5260000000000001,0.9791216887196512
0.5270000000000001,0.9792845183716837
0.5280000000000001,0.97951609
0.5290000000000001,0.979652697694577
0.5300000000000001,0.9795374312836359
0.5310000000000001,0.9795802191442428
0.5320000000000001,0.9797689281128812
0.5330000000000001,0.9798751507701078
0.5340000000000001,0.9799521607855607
0.5350000000000001,0.979991438821659
0.5360000000000001,0.9799408305061101
0.5370000000000001,0.97974509
0.5380000000000001,0.9796231993639873
0.5390000000000001,0.9795595972803359
0.5400000000000001,0.9794689418131093
0.5410000000000001,0.9793610010794108
0.5420000000000001,0.97937292
0.5430000000000001,0.9794727006209688
0.5440000000000002,0.9795037490685465
0.5450000000000002,0.9795210996529965
0.5460000000000002,0.97955465
0.5470000000000002,0.9796261812690127
0.5480000000000002,0.9797530862045519
0.5490000000000002,0.9800633137954482
0.5500000000000002,0.9804691659414595
0.5510000000000002,0.98083436
0.5520000000000002,0.9812645948155964
0.5530000000000002,0.9817461547316635
0.5540000000000002,0.9822372101788911
0.5550000000000002,0.9826662457096571
0.5560000000000002,0.9830185221034211
0.5570000000000002,0.9832288613089345
0.5580000000000002,0.9832943080365982
0.5590000000000002,0.9833268493491935
0.5600000000000002,0.98326504
0.5610000000000002,0.9833193438892389
0.5620000000000002,0.9837082649280029
0.5630000000000002,0.9839546650719971
0.5640000000000002,0.984075068795988
0.5650000000000002,0.9840474099999998
0.5660000000000002,0.9837196360034598
0.5670000000000002,0.9830198002111893
0.5680000000000002,0.9820268398592069
0.5690000000000002,0.9809311709567095
0.5700000000000002,0.9798641087238871
0.5710000000000002,0.978736497176141
0.5720000000000002,0.977595304235788
0.5730000000000002,0.9766818391345825
0.5740000000000002,0.97621477
0.5750000000000002,0.9762482643726438
0.5760000000000002,0.9766855308405664
0.5770000000000002,0.9772275591594338
0.5780000000000002,0.977557476700867
0.5790000000000002,0.97759545
0.5800000000000002,0.9774344524003239
0.5810000000000002,0.9770544625537722
0.5820000000000002,0.9764729216308183
0.5830000000000002,0.9758039099999999
0.5840000000000002,0.9753368500054
0.5850000000000002,0.9753373982297886
0.5860000000000002,0.9757488876553172
0.5870000000000002,0.9762968945198907
0.5880000000000002,0.9766972700000001
0.5890000000000002,0.9769698411051221
0.5900000000000002,0.9770803471084446
0.5910000000000002,0.9769839619277035
0.5920000000000002,0.9768523613160132
0.5930000000000002,0.9767457193061931
0.5940000000000002,0.9766763377043148
0.5950000000000002,0.9765615534435278
0.5960000000000002,0.9763013752036519
0.5970000000000002,0.9759211499999999
0.5980000000000002,0.9755617382332823
0.5990000000000002,0.9753850699058038
0.6000000000000002,0.9753803600941962
0.6010000000000002,0.9755630481730817
0.6020000000000002,0.9759422500000001
0.6030000000000002,0.9762764624706495
0.6040000000000002,0.9765235248366582
0.6050000000000002,0.9766847467755613
0.6060000000000002,0.9767596092513925
0.6070000000000002,0.9768434201871019
0.6080000000000002,0.9768621264037798
0.6090000000000002,0.9766823153943303
0.6100000000000002,0.9765214316088322
0.6110000000000002,0.97647792
0.6120000000000002,0.9765378799165991
0.6130000000000002,0.9765295389914403
0.6140000000000002,0.9764791110085597
0.6150000000000002,0.9764682101090011
0.6160000000000002,0.97652763
0.6170000000000002,0.9764602777503775
0.6180000000000002,0.9763477980689966
0.6190000000000002,0.9762834312873355
0.6200000000000002,0.97630793
0.6210000000000002,0.9762692991083912
0.6220000000000002,0.9761801379877005
0.6230000000000002,0.976079523018449
0.6240000000000002,0.9759897008982178
0.6250000000000002,0.97594917
0.6260000000000002,0.9759091689145782
0.6270000000000002,0.975800627498725
0.6280000000000002,0.9757172516675165
0.6290000000000002,0.9756890502820028
0.6300000000000002,0.97565454
0.6310000000000002,0.9755073186434677
0.6320000000000002,0.9754394920347982
0.6330000000000002,0.9754366900560005
0.6340000000000002,0.97536874
0.6350000000000002,0.9751236987596875
0.6360000000000002,0.9749996699534018
0.6370000000000002,0.9749973400465982
0.6380000000000002,0.9749015009584096
0.6390000000000002,0.97482425
0.6400000000000002,0.9747610694545891
0.6410000000000002,0.9747065279079046
0.6420000000000002,0.9746367913947303
0.6430000000000002,0.9744989913780137
0.6440000000000002,0.9744052308303084
0.6450000000000002,0.9744882620322984
0.6460000000000002,0.9745898769515525
0.6470000000000002,0.9745866700321006
0.6480000000000002,0.97445625
0.6490000000000002,0.9743564705687058
0.6500000000000002,0.9744133413349466
0.6510000000000002,0.9744800886650534
0.6520000000000002,0.9744421803791038
0.6530000000000002,0.9744193000000001
0.6540000000000002,0.9742957375047749
0.6550000000000002,0.9741709793850307
0.6560000000000002,0.9741504804099795
0.6570000000000003,0.9739880016248161
0.6580000000000003,0.9738605000328002
0.6590000000000003,0.9738637808297584
0.6600000000000003,0.9739052687553623
0.6610000000000003,0.9739362596900938
0.6620000000000003,0.97391945
0.6630000000000003,0.9738196681951639
0.6640000000000003,0.9736391872143393
0.6650000000000003,0.9735463318571072
0.6660000000000003,0.973525460208702
0.6670000000000003,0.97342396
0.6680000000000003,0.9732823969149543
0.6690000000000003,0.9731281446275686
0.6700000000000003,0.9730158422460224
0.6710000000000003,0.97296244
0.6720000000000003,0.972837628098581
0.6730000000000003,0.9726474868399263
0.6740000000000003,0.9724894831600736
0.6750000000000003,0.9724518703761037
0.6760000000000003,0.97240269
0.6770000000000003,0.9723560802331046
0.6780000000000003,0.9723793837327133
0.6790000000000003,0.972170474178191
0.6800000000000003,0.9718807928968289
0.6810000000000003,0.9717239102188022
0.6820000000000003,0.9717457899154043
0.6830000000000003,0.9717415601268936
0.6840000000000003,0.9716891110490105
0.6850000000000003,0.97166508
0.6860000000000003,0.9716662796404963
0.6870000000000003,0.9716303286614535
0.6880000000000003,0.9715634013385465
0.6890000000000003,0.9715461701723017
0.6900000000000003,0.97153223
0.6910000000000003,0.9714834077861779
0.6920000000000003,0.9713727166653666
0.6930000000000003,0.9712615622230888
0.6940000000000003,0.9712534500811008
0.6950000000000003,0.9712831991249913
0.6960000000000003,0.9711956963653817
0.6970000000000003,0.9710139654519273
0.6980000000000003,0.9708268618710373
0.6990000000000003,0.97074616
0.7000000000000003,0.9707902091243912
0.7010000000000003,0.9707026455035798
0.7020000000000003,0.9704778244964201
0.7030000000000003,0.9701739530387302
0.7040000000000003,0.96988916
0.7050000000000003,0.969833549792598
0.7060000000000003,0.9698231704481776
0.7070000000000003,0.9695047763678815
0.7080000000000003,0.9690276999999998
0.7090000000000003,0.9685121154365542
0.7100000000000003,0.9680557721731913
0.7110000000000003,0.9676644317402129
0.7120000000000003,0.9673237234070681
0.7130000000000003,0.9669926199999999
0.7140000000000003,0.9666557274411488
0.7150000000000003,0.9663998474360281
0.7160000000000003,0.9663143817093145
0.7170000000000003,0.9663941892018921
0.7180000000000003,0.966482639206692
0.7190000000000003,0.9664033121120944
0.7200000000000003,0.9665089168318585
0.7210000000000003,0.9669306815645158
0.7220000000000003,0.9673769500000001
0.7230000000000003,0.9676453498872988
0.7240000000000003,0.9676340763917443
0.7250000000000003,0.9674536636082556
0.7260000000000003,0.9674040104965049
0.7270000000000003,0.96730381
0.7280000000000003,0.9671434782624653
0.7290000000000003,0.9669697220590969
0.7300000000000003,0.9667050252939352
0.7310000000000003,0.9663932331179311
0.7320000000000003,0.9660555663986639
0.7330000000000003,0.9656954333747311
0.7340000000000003,0.9653641699379031
0.7350000000000003,0.9650313933277666
0.7360000000000003,0.9646474099999999
0.7370000000000003,0.964223616721767
0.7380000000000003,0.963895797599096
0.7390000000000003,0.963775752400904
0.7400000000000003,0.9638512692447925
0.7410000000000003,0.9638246299999998
0.7420000000000003,0.963602592811728
0.7430000000000003,0.9632431806716664
0.7440000000000003,0.9629322362188889
0.7450000000000003,0.9626332499999999
0.7460000000000003,0.9623393374327742
0.7470000000000003,0.962082617359732
0.7480000000000003,0.9619506039604019
0.7490000000000003,0.961855170954319
0.7500000000000003,0.96179879
0.7510000000000003,0.9618094008326168
0.7520000000000003,0.9618926662780861
0.7530000000000003,0.9621019358146093
0.7540000000000003,0.962292668092681
0.7550000000000003,0.96227223
0.7560000000000003,0.9623270621992901
0.7570000000000003,0.962437026701065
0.7580000000000003,0.9625640474595747
0.7590000000000003,0.96269155
0.7600000000000003,0.9628193405865059
0.7610000000000003,0.9628779896698132
0.7620000000000003,0.9628614803301868
0.7630000000000003,0.9629629889848899
0.7640000000000003,0.9632167800000001
0.7650000000000003,0.9634145488895778
0.7660000000000003,0.9633035058926054
0.7670000000000003,0.9631665927382631
0.7680000000000003,0.9630957207087071
0.7690000000000003,0.963174101592716
0.7700000000000004,0.9633333676683166
0.7710000000000004,0.963216783497525
0.7720000000000004,0.9629738924289485
0.7730000000000004,0.9627780899999999
0.7740000000000004,0.9626032692376923
0.7750000000000004,0.9625270397186112
0.7760000000000004,0.9625129702813887
0.7770000000000004,0.962443350696207
0.7780000000000004,0.9622324699999999
0.7790000000000004,0.962039407409574
0.7800000000000004,0.961909886039598
0.7810000000000004,0.9617778726402679
0.7820000000000004,0.9616197915808157
0.7830000000000004,0.9613982374453743
0.7840000000000004,0.9611427761245936
0.7850000000000004,0.9609490058131092
0.7860000000000004,0.9607952215378306
0.7870000000000004,0.9606642099999999
0.7880000000000004,0.9604871271389427
0.7890000000000004,0.9602010233841307
0.7900000000000004,0.9599804944105793
0.7910000000000004,0.9598241415635156
0.7920000000000004,0.9596929
0.7930000000000004,0.9596603485754712
0.7940000000000004,0.9595891221367931
0.7950000000000004,0.9593912439576395
0.7960000000000004,0.9590722299999999
0.7970000000000004,0.9587856489318893
0.7980000000000004,0.9586788403325868
0.7990000000000004,0.9586954696674133
0.8000000000000004,0.9585300716540165
0.8010000000000004,0.9582042099999999
0.8020000000000004,0.9578952184806696
0.8030000000000004,0.9577432862522873
0.8040000000000004,0.957618362498475
0.8050000000000004,0.9574636815468155
0.8060000000000004,0.9573249191422915
0.8070000000000004,0.9572391471033448
0.8080000000000004,0.9570943143449827
0.8090000000000004,0.9569934620170201
0.8100000000000004,0.95694816
0.8110000000000004,0.9568884988727887
0.8120000000000004,0.9567757782334706
0.8130000000000004,0.9566874517665293
0.8140000000000004,0.9566692101824019
0.8150000000000004,0.95667142
0.8160000000000004,0.956615750594806
0.8170000000000004,0.9566454932239389
0.8180000000000004,0.9567529578507075
0.8190000000000004,0.9566994905347053
0.8200000000000004,0.956688820605006
0.8210000000000004,0.9567493218643068
0.8220000000000004,0.9568425372035398
0.8230000000000004,0.9568842095832917
0.8240000000000004,0.95688486
0.8250000000000004,0.9569090010353104
0.8260000000000004,0.957012531900124
0.8270000000000004,0.957107538099876
0.8280000000000004,0.9571303097722977
0.8290000000000004,0.95703894
0.8300000000000004,0.9568999403802038
0.8310000000000004,0.9569189517345134
0.8320000000000004,0.9569767688436579
0.8330000000000004,0.9570359
0.8340000000000004,0.9571244695207952
0.8350000000000004,0.9570765493956302
0.8360000000000004,0.9570463309065546
0.8370000000000004,0.9570984194790896
0.8380000000000004,0.95710605
0.8390000000000004,0.9571324003815077
0.8400000000000004,0.9571705505075746
0.8410000000000004,0.9571874696616169
0.8420000000000004,0.9571656602181022
0.8430000000000004,0.9572121506217063
0.8440000000000004,0.9572743197758112
0.8450000000000004,0.9572631103362832
0.8460000000000004,0.9572050011622115
0.8470000000000004,0.95712435
0.8480000000000004,0.9570626596447964
0.8490000000000004,0.9570271380854766
0.8500000000000004,0.9569314119145235
0.8510000000000004,0.9567589217249172
0.8520000000000004,0.9565733099999999
0.8530000000000004,0.9563987262269243
0.8540000000000004,0.9560214175140241
0.8550000000000004,0.9556052183239836
0.8560000000000004,0.955231903733137
0.8570000000000004,0.9548132340406402
0.8580000000000004,0.9542172964430775
0.8590000000000004,0.9535394503353829
0.8600000000000004,0.9528282971115419
0.8610000000000004,0.9520108099999995
0.8620000000000004,0.9510672588543881
0.8630000000000004,0.9499526936784523
0.8640000000000004,0.9486366163215465
0.8650000000000004,0.9470564858013575
0.8660000000000004,0.945043559999999
0.8670000000000004,0.9427499316411153
0.8680000000000004,0.9403319833460315
0.8690000000000004,0.9377768511026436
0.8700000000000004,0.9352481999999989
0.8710000000000004,0.9326829042141409
0.8720000000000004,0.9301043256922145
0.8730000000000004,0.927888936461676
0.8740000000000004,0.9261842570466402
0.8750000000000004,0.9251005099999998
0.8760000000000004,0.9246266504279086
0.8770000000000004,0.9246694599547025
0.8780000000000004,0.9253346166968655
0.8790000000000004,0.9265495378506791
0.8800000000000004,0.9281091100000007
0.8810000000000004,0.9298063243020857
0.8820000000000005,0.9315214285468734
0.8830000000000005,0.9331669470896716
0.8840000000000005,0.9346731900000006
0.8850000000000005,0.9359749110174107
0.8860000000000005,0.9370766460555581
0.8870000000000005,0.9378794239444426
0.8880000000000005,0.9382989958043583
0.8890000000000005,0.9384818099999999
0.8900000000000005,0.9382587042551849
0.8910000000000005,0.9376842194570267
0.8920000000000005,0.9369994536953149
0.8930000000000005,0.9362276277182768
0.8940000000000005,0.9353073092954924
0.8950000000000005,0.9342368562655863
0.8960000000000005,0.9330501356016193
0.8970000000000005,0.9316692538088754
0.8980000000000005,0.9302838999999994
0.8990000000000005,0.9289491056684559
0.9000000000000005,0.9275159484668607
0.9010000000000005,0.925939291533138
0.9020000000000005,0.9244677547153464
0.9030000000000005,0.9232156299999995
0.9040000000000005,0.9221290739698393
0.9050000000000005,0.9213275707016646
0.9060000000000005,0.9206842928655564
0.9070000000000005,0.9201064157787575
0.9080000000000005,0.9195201318978187
0.9090000000000005,0.9187099103565818
0.9100000000000005,0.9177277394651262
0.9110000000000005,0.9164961723157456
0.9120000000000005,0.9148831399999994
0.9130000000000005,0.9133110464564285
0.9140000000000005,0.9119567027607615
0.9150000000000005,0.9110487281594916
0.9160000000000005,0.9108272222149221
0.9170000000000005,0.9113329100000006
0.9180000000000005,0.9125632958874064
0.9190000000000005,0.9143576661688925
0.9200000000000005,0.9164186287805888
0.9210000000000005,0.9185769600000012
0.9220000000000005,0.9207985031709328
0.9230000000000005,0.9231155980536789
0.9240000000000005,0.9255182819463231
0.9250000000000005,0.927839736785469
0.9260000000000005,0.9301183800000011
0.9270000000000005,0.9322107574192493
0.9280000000000005,0.9339526834465285
0.9290000000000005,0.9357342343689823
0.9300000000000005,0.9373332740096408
0.9310000000000005,0.9387269142570434
0.9320000000000005,0.9401526182891863
0.9330000000000005,0.9415670775662224
0.9340000000000005,0.9426666880079806
0.9350000000000005,0.9435157800000005
0.9360000000000005,0.9444605786248867
0.9370000000000005,0.9453230652843891
0.9380000000000005,0.9460872847156117
0.9390000000000005,0.9468056528163286
0.9400000000000005,0.9476231900000005
0.9410000000000005,0.9485392148845493
0.9420000000000005,0.9492834396454181
0.9430000000000005,0.9499382869030552
0.9440000000000005,0.9506926424564249
0.9450000000000005,0.95122468397454
0.9460000000000005,0.9516221373060348
0.9470000000000005,0.9519874390409481
0.9480000000000005,0.9523875059993202
0.9490000000000005,0.9527269600000001
0.9500000000000005,0.9529761132401326
0.9510000000000005,0.9533001278602857
0.9520000000000005,0.9536931421397147
0.9530000000000005,0.9537689692417926
0.9540000000000005,0.95392096
0.9550000000000005,0.9538803052793526
0.9560000000000005,0.9536442861577922
0.9570000000000005,0.9538495458948054
0.9580000000000005,0.9537538899999999
0.9590000000000005,0.9535937303624037
0.9600000000000005,0.9536299695148243
0.9610000000000005,0.9536057107277637
0.9620000000000005,0.9533898821583431
0.9630000000000005,0.95324332
0.9640000000000005,0.9532096976717532
0.9650000000000005,0.952976873838308
0.9660000000000005,0.9527714841077946
0.9670000000000005,0.952480082914029
0.9680000000000005,0.952200528303083
0.9690000000000005,0.9520308308916552
0.9700000000000005,0.9515754136625167
0.9710000000000005,0.9513568343714436
0.9720000000000005,0.9512512099999997
0.9730000000000005,0.9507492148876485
0.9740000000000005,0.9502379833828645
0.9750000000000005,0.9499071266171352
0.9760000000000005,0.9494434646366462
0.9770000000000005,0.9486030899999996
0.9780000000000005,0.9479749132377645
0.9790000000000005,0.9472986913094342
0.9800000000000005,0.9466756724603766
0.9810000000000005,0.9462649841068409
0.9820000000000005,0.9459195031126307
0.9830000000000005,0.9452307641053943
0.9840000000000005,0.9444360338419074
0.9850000000000005,0.9437561067992356
0.9860000000000005,0.9430763699999996
0.9870000000000005,0.942330889350893
0.9880000000000005,0.9412659779102829
0.9890000000000005,0.9401614920897159
0.9900000000000005,0.9394347772670723
0.9910000000000005,0.9383673099999994
0.9920000000000005,0.9372755097783972
0.9930000000000005,0.936264429286635
0.9940000000000005,0.9352406504755757
0.9950000000000006,0.9341332899999994
0.9960000000000006,0.9330606402229017
0.9970000000000006,0.93208293279066
0.9980000000000006,0.9312224658140088
0.9990000000000006,0.9303486387382743
1.0000000000000004,0.9299437999999994
1.0010000000000006,0.9287058699999996
1.0020000000000007,0.9280222699999997
1.0030000000000006,0.92755497
1.0040000000000004,0.9275236778692129
1.0050000000000006,0.9270023699999997
1.0060000000000007,0.9265876399999996
1.0070000000000006,0.9259105899999994
1.0080000000000005,0.9247842399999997
1.0090000000000006,0.923967823766623
1.0100000000000007,0.9232054899999995
1.0110000000000006,0.9224780199999996
1.0120000000000005,0.9218714799999996
1.0130000000000006,0.9211664199999995
1.0140000000000007,0.920265880053994
1.0150000000000006,0.9196590199999995
1.0160000000000005,0.9189861399999998
1.0170000000000006,0.91859877
1.0180000000000007,0.9185037000000003
1.0190000000000006,0.9188328070892913
1.0200000000000005,0.9189562800000001
1.0210000000000006,0.9192696800000001
1.0220000000000007,0.91945922
1.0230000000000006,0.9194826500000002
1.0240000000000005,0.9197427000000001
1.0250000000000006,0.9201573700000002
1.0260000000000007,0.9204962800000002
1.0270000000000006,0.9208859200000002
1.0280000000000005,0.9213072700000002
1.0290000000000006,0.9217197300000002
1.0300000000000007,0.9221391100000004
1.0310000000000006,0.9226322800000003
1.0320000000000005,0.923055104592541
1.0330000000000006,0.9236010300000004
1.0340000000000007,0.9240920500000005
1.0350000000000006,0.9247704100000006
1.0360000000000005,0.9256641300000004
1.0370000000000006,0.9264156309529051
1.0380000000000007,0.9271251600000006
1.0390000000000006,0.9279696300000004
1.0400000000000005,0.9290165300000003
1.0410000000000006,0.9297480600000005
1.0420000000000007,0.9305485299530052
1.0430000000000006,0.9310921400000001
1.0440000000000005,0.9311755300000001
1.0450000000000006,0.9314290900000002
1.0460000000000007,0.9317551900000001
1.0470000000000006,0.9319312423947607
1.0480000000000005,0.9320873000000001
1.0490000000000006,0.93231219
1.0500000000000007,0.9323298299999999
1.0510000000000006,0.93210465
1.0520000000000005,0.93205863
1.0530000000000006,0.9320350899999998
1.0540000000000007,0.93192708
1.0550000000000006,0.9318747973712629
1.0560000000000005,0.9317485099999999
1.0570000000000006,0.9314542399999999
1.0580000000000007,0.9312435399999998
1.0590000000000006,0.93092114
1.0600000000000005,0.9308438487321269
1.0610000000000006,0.93103117
1.0620000000000007,0.9310846300000001
1.0630000000000006,0.9312622500000002
1.0640000000000005,0.9315748200000001
1.0650000000000006,0.9317866988121188
1.0660000000000007,0.9318227200000003
1.0670000000000006,0.9321895200000003
1.0680000000000005,0.9326733400000002
1.0690000000000006,0.9331682300000005
1.0700000000000007,0.9338774590770929
1.0710000000000006,0.9344606400000003
1.0720000000000005,0.9349906400000002
1.0730000000000006,0.9356132700000005
1.0740000000000007,0.9363045100000005
1.0750000000000006,0.9369230300000004
1.0760000000000005,0.9375164500000003
1.0770000000000006,0.9380694000000004
1.0780000000000007,0.9387005548785124
1.0790000000000006,0.9392493400000004
1.0800000000000005,0.9398196300000004
1.0810000000000006,0.9404572200000004
1.0820000000000007,0.9410633400000005
1.0830000000000006,0.9417201163733631
1.0840000000000005,0.9421838500000003
1.0850000000000006,0.9425908900000002
1.0860000000000007,0.9429075700000001
1.0870000000000006,0.9429782
1.0880000000000005,0.9431504427757226
1.0890000000000006,0.9433558600000002
1.0900000000000007,0.94359791
1.0910000000000006,0.94364619
1.0920000000000005,0.9436931000000001
1.0930000000000006,0.9436038789221077
1.0940000000000007,0.9433326099999999
1.0950000000000006,0.9430920499999998
1.0960000000000005,0.9428980899999999
1.0970000000000006,0.9427205899999999
1.0980000000000008,0.9426282599999998
1.0990000000000006,0.9423665999999997
1.1000000000000005,0.9420806199999998
1.1010000000000006,0.9416862699999997
1.1020000000000008,0.9411781399999997
1.1030000000000006,0.9406247099999996
1.1040000000000005,0.9400123999999997
1.1050000000000006,0.9394233199999994
1.1060000000000008,0.9386501556254367
1.1070000000000007,0.9377064099999993
1.1080000000000005,0.9367859399999994
1.1090000000000007,0.9357944099999993
1.1100000000000008,0.9348068799999993
1.1110000000000007,0.9338022497590233
1.1120000000000005,0.9325998399999994
1.1130000000000007,0.931256649999999
1.1140000000000008,0.929790909999999
1.1150000000000007,0.9282904299999988
1.1160000000000005,0.9264006089821006
1.1170000000000007,0.9244634499999983
1.1180000000000008,0.9220045199999976
1.1190000000000007,0.9192135299999978
1.1200000000000006,0.9160202099999983
1.1210000000000007,0.9123541166093369
1.1220000000000008,0.9083019499999969
1.1230000000000007,0.9037098299999966
1.1240000000000006,0.8984948999999975
1.1250000000000007,0.8927447199999959
1.1260000000000008,0.8864996399999943
1.1270000000000007,0.8800157299999954
1.1280000000000006,0.8731948099999952
1.1290000000000007,0.8660563185281419
1.1300000000000008,0.8588415999999931
1.1310000000000007,0.8511853199999947
1.1320000000000006,0.8432262499999962
1.1330000000000007,0.8347589999999941
1.1340000000000008,0.8258795502249708
1.1350000000000007,0.8166817999999936
1.1360000000000006,0.8069771499999935
1.1370000000000007,0.7971523399999932
1.1380000000000008,0.7870529899999912
1.1390000000000007,0.7772123540635876
1.1400000000000006,0.7679479699999944
1.1410000000000007,0.7594410799999953
1.1420000000000008,0.7523761399999963
1.1430000000000007,0.7468768399999973
1.1440000000000006,0.742894688215176
1.1450000000000007,0.7406062499999996
1.1460000000000008,0.7399417200000006
1.1470000000000007,0.7405957000000009
1.1480000000000006,0.7419366800000019
1.1490000000000007,0.7446932200000019
1.1500000000000008,0.7475434500000031
1.1510000000000007,0.7510537500000024
1.1520000000000006,0.7547896500000018
1.1530000000000007,0.7588175500000026
1.1540000000000008,0.7627792400000025
1.1550000000000007,0.7666404200000025
1.1560000000000006,0.7704181100000023
1.1570000000000007,0.7737985949005122
1.1580000000000008,0.7768476000000023
1.1590000000000007,0.7795162200000013
1.1600000000000006,0.781501110000001
1.1610000000000007,0.7829657800000005
1.1620000000000008,0.7838131972652735
1.1630000000000007,0.7839858499999999
1.1640000000000006,0.7837827199999998
1.1650000000000007,0.7833014099999993
1.1660000000000008,0.7823438599999991
1.1670000000000007,0.7812835460313963
1.1680000000000006,0.779984589999999
1.1690000000000007,0.7784998399999989
1.1700000000000008,0.7768991599999985
1.1710000000000007,0.7751997099999988
1.1720000000000006,0.7734131186591331
1.1730000000000007,0.7714018199999985
1.1740000000000008,0.7691014399999984
1.1750000000000007,0.7665622199999981
1.1760000000000006,0.763730049999998
1.1770000000000007,0.760721389999998
1.1780000000000008,0.7576809499999975
1.1790000000000007,0.7547666399999983
1.1800000000000006,0.752052262248774
1.1810000000000007,0.7497747499999988
1.1820000000000008,0.7479730799999986
1.1830000000000007,0.746418299999999
1.1840000000000006,0.7446798699999994
1.1850000000000007,0.7432001670732913
1.1860000000000008,0.7412708999999976
1.1870000000000007,0.7386889499999978
1.1880000000000006,0.7352970799999972
1.1890000000000007,0.7309329499999966
1.1900000000000008,0.7258170615888369
1.1910000000000007,0.720275219999995
