wave,r
0.5630000000000002,0.9853482604719812
0.5640000000000002,0.9863446900357005
0.5650000000000002,0.9872551000000002
0.5660000000000002,0.9881388073917742
0.5670000000000002,0.9890083962645869
0.5680000000000002,0.9898838824902756
0.5690000000000002,0.9908032308065082
0.5700000000000002,0.9917284392130923
0.5710000000000002,0.9926497471975403
0.5720000000000002,0.99350962420369
0.5730000000000002,0.9943359417368348
0.5740000000000002,0.9951415100000002
0.5750000000000002,0.9960018493025932
0.5760000000000002,0.9969321095220194
0.5770000000000002,0.9979082104779811
0.5780000000000002,0.9989212698693989
0.5790000000000002,0.9998355500000002
0.5800000000000002,1.0007051167081673
0.5810000000000002,1.001540525825709
0.5820000000000002,1.002401382782861
0.5830000000000002,1.0033976000000002
0.5840000000000002,1.004517810502105
0.5850000000000002,1.0055680165411731
0.5860000000000002,1.0063950751882407
0.5870000000000002,1.0070456934938699
0.5880000000000002,1.0074992000000003
0.5890000000000002,1.0081304076601534
0.5900000000000002,1.0088964278626071
0.5910000000000002,1.009825181424929
0.5920000000000002,1.0107646906049061
0.5930000000000002,1.0115548060840611
0.5940000000000002,1.0121632060376982
0.5950000000000002,1.012465090943453
0.5960000000000002,1.0129119910619107
0.5970000000000002,1.0134948000000001
0.5980000000000002,1.0142742076560767
0.5990000000000002,1.015039814653414
0.6000000000000002,1.0157724853465864
0.6010000000000002,1.0164460932639328
0.6020000000000002,1.0169990000000002
0.6030000000000002,1.0175347052071042
0.6040000000000002,1.0180554097675116
0.6050000000000002,1.0183809934883257
0.6060000000000002,1.0187181966279661
0.6070000000000002,1.0190696038510385
0.6080000000000002,1.0194547074036298
0.6090000000000002,1.0198248888945554
0.6100000000000002,1.0201066971819437
0.6110000000000002,1.0202127
0.6120000000000002,1.0201886992239921
0.6130000000000002,1.0201110977960879
0.6140000000000002,1.0200009022039118
0.6150000000000002,1.0202472975359755
0.6160000000000002,1.0206299
0.6170000000000002,1.0210967084180842
0.6180000000000002,1.0215176095875207
0.6190000000000002,1.0218371936083197
0.6200000000000002,1.0220858
0.6210000000000002,1.0222572019420195
0.6220000000000002,1.0224514039518025
0.6230000000000002,1.0226489940722963
0.6240000000000002,1.0228471980179603
0.6250000000000002,1.023037
0.6260000000000002,1.0232587024410489
0.6270000000000002,1.0235028076136192
0.6280000000000002,1.0237565949242537
0.6290000000000002,1.0241111964539646
0.6300000000000002,1.024489
0.6310000000000002,1.0248319085255737
0.6320000000000002,1.0252581872116393
0.6330000000000002,1.0256797915679159
0.6340000000000002,1.0260789
0.6350000000000002,1.026476403567036
0.6360000000000002,1.0268331066197351
0.6370000000000002,1.0271640933802648
0.6380000000000002,1.0275498961419613
0.6390000000000002,1.0278947
0.6400000000000002,1.0281849018640374
0.6410000000000002,1.028371306086696
0.6420000000000002,1.028574195942203
0.6430000000000002,1.028725698484985
0.6440000000000002,1.0287956015500155
0.6450000000000002,1.0289506047437629
0.6460000000000002,1.029187792884356
0.6470000000000002,1.0294968969089384
0.6480000000000002,1.0298245
0.6490000000000002,1.0301503032630328
0.6500000000000002,1.0304766066257351
0.6510000000000002,1.0308078933742653
0.6520000000000002,1.0311136969419694
0.6530000000000002,1.0314450000000002
0.6540000000000002,1.0318238061900622
0.6550000000000002,1.0321333090115494
0.6560000000000002,1.0324336939923004
0.6570000000000003,1.0327289970469706
0.6580000000000003,1.0330199028900289
0.6590000000000003,1.033308905877706
0.6600000000000003,1.033602791183441
0.6610000000000003,1.0339204968229365
0.6620000000000003,1.0341761
0.6630000000000003,1.0344090022170442
0.6640000000000003,1.0346307096055196
0.6650000000000003,1.03495089359632
0.6660000000000003,1.035263396874969
0.6670000000000003,1.0355598
0.6680000000000003,-2.459877032165242e+29
0.6690000000000003,-1.2299631018452686e+34
0.6700000000000003,-1.23e+34
0.6710000000000003,-1.23e+34
0.6720000000000003,-1.23e+34
0.6730000000000003,-1.23e+34
0.6740000000000003,-1.23e+34
0.6750000000000003,-1.23e+34
0.6760000000000003,-1.23e+34
0.6770000000000003,-1.23e+34
0.6780000000000003,-1.23e+34
0.6790000000000003,-1.23e+34
0.6800000000000003,-1.23e+34
0.6810000000000003,1.0399200028370286
0.6820000000000003,1.0402037127993602
0.6830000000000003,1.04084368080096
0.6840000000000003,1.0417389820938212
0.6850000000000003,1.0426097000000003
0.6860000000000003,1.0433236055980561
0.6870000000000003,-2.4599016436064265e+29
0.6880000000000003,-1.2299754009842467e+34
0.6890000000000003,-1.23e+34
0.6900000000000003,-1.23e+34
0.6910000000000003,-1.23e+34
0.6920000000000003,-1.23e+34
0.6930000000000003,-1.23e+34
0.6940000000000003,-1.23e+34
0.6950000000000003,-1.23e+34
0.6960000000000003,-1.23e+34
0.6970000000000003,-1.23e+34
0.6980000000000003,-1.23e+34
0.6990000000000003,-1.229999999999727e+34
0.7000000000000003,1.045984700887009
0.7010000000000003,1.0460734060437584
0.7020000000000003,1.0463755939562418
0.7030000000000003,1.0467925958299584
0.7040000000000003,1.0472958
0.7050000000000003,1.0476674037840379
0.7060000000000003,1.0478565995320233
0.7070000000000003,1.0478410003119845
0.7080000000000003,1.0475178
0.7090000000000003,1.0475019033440336
0.7100000000000003,1.047836321388931
0.7110000000000003,1.0489057679166045
0.7120000000000003,1.0496532925248505
0.7130000000000003,1.0501051
0.7140000000000003,1.0501377967459347
0.7150000000000003,1.0498123914444277
0.7160000000000003,1.0495272057037146
0.7170000000000003,1.0493827014450143
0.7180000000000003,1.0493410993639936
0.7190000000000003,1.0492774983280837
0.7200000000000003,1.0491939025078745
0.7210000000000003,1.0490986019060191
0.7220000000000003,1.0491064
0.7230000000000003,1.0492036022150222
0.7240000000000003,1.0494251029138837
0.7250000000000003,1.0495707970861166
0.7260000000000003,1.0496650990569905
0.7270000000000003,1.0497062
0.7280000000000003,1.049707200747015
0.7290000000000003,1.0497819041457928
0.7300000000000003,1.0499200972361382
0.7310000000000003,1.050061298587986
0.7320000000000003,1.0501570006330063
0.7330000000000003,1.0502203005899706
0.7340000000000003,1.0502497991150443
0.7350000000000003,1.0503247992499851
0.7360000000000003,1.0503874
0.7370000000000003,1.050411900112001
0.7380000000000003,1.0504230987660494
0.7390000000000003,1.0503614012339506
0.7400000000000003,1.0502553010610105
0.7410000000000003,1.0503788
0.7420000000000003,1.050608305574056
0.7430000000000003,1.0508870078056096
0.7440000000000003,1.0511471947962603
0.7450000000000003,1.0514722000000003
0.7460000000000003,1.05187030498105
0.7470000000000003,1.0523684130093498
0.7480000000000003,1.053018880485976
0.7490000000000003,1.053615194036881
0.7500000000000003,1.0541326000000004
0.7510000000000003,1.0544771024930502
0.7520000000000003,1.0547264048657565
0.7530000000000003,1.0548885967561623
0.7540000000000003,1.0549225996599967
0.7550000000000003,1.0548426000000002
0.7560000000000003,1.0547342979761012
0.7570000000000003,1.0546331030358482
0.7580000000000003,1.0547551975579756
0.7590000000000003,1.0549822
0.7600000000000003,1.0553107048660488
0.7610000000000003,1.0557973128714855
0.7620000000000003,1.056440887128515
0.7630000000000003,1.0572374920339207
0.7640000000000003,1.0582758000000005
0.7650000000000003,1.0594902126452532
0.7660000000000003,1.0607547375791215
0.7670000000000003,1.062007374947253
0.7680000000000003,1.0630747893258938
0.7690000000000003,1.0640833095860962
0.7700000000000004,1.0650419158152096
0.7710000000000004,1.0658326762771866
0.7720000000000004,1.066564092685854
0.7730000000000004,1.0672513000000001
0.7740000000000004,1.067913705767058
0.7750000000000004,1.0684904106955724
0.7760000000000004,1.069025189304428
0.7770000000000004,1.0695318949329495
0.7780000000000004,1.0700355000000001
0.7790000000000004,1.0705100088240884
0.7800000000000004,1.0709512160791963
0.7810000000000004,1.0714871892805362
0.7820000000000004,1.0719527953439536
0.7830000000000004,1.072371404286043
0.7840000000000004,1.0728000081075948
0.7850000000000004,1.073205387838608
0.7860000000000004,1.0736283957699155
0.7870000000000004,1.0741174000000002
0.7880000000000004,1.0745440043820877
0.7890000000000004,1.074982214021299
0.7900000000000004,1.0754495906524675
0.7910000000000004,1.0758578959169594
0.7920000000000004,1.0762776000000003
0.7930000000000004,1.0766890060716965
0.7940000000000004,1.0769925908924556
0.7950000000000004,1.07734299299193
0.7960000000000004,1.0776938000000003
0.7970000000000004,1.0779928026440266
0.7980000000000004,1.0782572045878165
0.7990000000000004,1.0784865954121838
0.8000000000000004,1.0786752981129812
0.8010000000000004,1.0789828000000001
0.8020000000000004,1.0793370037550751
0.8030000000000004,1.0797125078686067
0.8040000000000004,1.0799747947542624
0.8050000000000004,1.0802268974789746
0.8060000000000004,1.0804917031520318
0.8070000000000004,1.0808069059977004
0.8080000000000004,1.08110679100345
0.8090000000000004,1.0813732946699468
0.8100000000000004,1.081593
0.8110000000000004,1.0817523015270154
0.8120000000000004,1.0819050034458622
0.8130000000000004,1.0820772965541379
0.8140000000000004,1.0824651961209613
0.8150000000000004,1.0828463000000002
0.8160000000000004,1.0832037058160584
0.8170000000000004,1.0834945069896507
0.8180000000000004,1.083727495340233
0.8190000000000004,1.0839018982559827
0.8200000000000004,1.0840027013090132
0.8210000000000004,1.0841336011939402
0.8220000000000004,1.0841932982090894
0.8230000000000004,1.0841857000760013
0.8240000000000004,1.0841855
0.8250000000000004,1.084195900197002
0.8260000000000004,1.0842156006679733
0.8270000000000004,1.0842489993320268
0.8280000000000004,1.0843533989559895
0.8290000000000004,1.0844476
0.8300000000000004,1.0844890034100343
0.8310000000000004,1.0846595053907306
0.8320000000000004,1.0848391964061799
0.8330000000000004,1.0850201000000002
0.8340000000000004,1.0852237015580157
0.8350000000000004,1.0853795022498876
0.8360000000000004,1.0854919966251686
0.8370000000000004,1.0855354995649913
0.8380000000000004,1.0856822
0.8390000000000004,1.0858364010740216
0.8400000000000004,1.0859437997420127
0.8410000000000004,1.0859352001719913
0.8420000000000004,1.085934400008
0.8430000000000004,1.0859553003670037
0.8440000000000004,1.0859920017939104
0.8450000000000004,1.0860816973091343
0.8460000000000004,1.0861818979959799
0.8470000000000004,1.0861851
0.8480000000000004,1.0861657000630007
0.8490000000000004,1.0861720015059397
0.8500000000000004,1.08624729849406
0.8510000000000004,1.0862524999479994
0.8520000000000004,1.086208
0.8530000000000004,1.086115699302986
0.8540000000000004,1.086045999736013
0.8550000000000004,1.0860372001759913
0.8560000000000004,1.0860554998169982
0.8570000000000004,1.0860038995389953
0.8580000000000004,1.0859577989760512
0.8590000000000004,1.0859066015359233
0.8600000000000004,1.085836800698014
0.8610000000000004,1.0856991000000005
0.8620000000000004,1.0855589986729866
0.8630000000000004,1.0854262945442184
0.8640000000000004,1.0851535054557817
0.8650000000000004,1.0849420021150211
0.8660000000000004,1.0847716
0.8670000000000004,1.0845795957439575
0.8680000000000004,1.0843667943452826
0.8690000000000004,1.0841783037698114
0.8700000000000004,1.0840719999999997
0.8710000000000004,1.0837538967449671
0.8720000000000004,1.083428394238288
0.8730000000000004,1.0831403086425677
0.8740000000000004,1.0828006033970676
0.8750000000000004,1.0824801
0.8760000000000004,1.082156695603912
0.8770000000000004,1.0817170816199189
0.8780000000000004,1.081104412253387
0.8790000000000004,1.08040250701907
0.8800000000000004,1.0796690999999998
0.8810000000000004,1.0790068898665064
0.8820000000000005,1.0785002152002396
0.8830000000000005,1.0782033059380594
0.8840000000000005,1.0781188
0.8850000000000005,1.0780089982629826
0.8860000000000005,1.0778352908283668
0.8870000000000005,1.077376709171633
0.8880000000000005,1.0768193055740554
0.8890000000000005,1.0761750999999995
0.8900000000000005,1.0754121915168298
0.8910000000000005,1.0745638756172187
0.8920000000000005,1.073751116255187
0.8930000000000005,1.0730292072190717
0.8940000000000005,1.0721736901329009
0.8950000000000005,1.0711869774251281
0.8960000000000005,1.0700582338623064
0.8970000000000005,1.0686759138232758
0.8980000000000005,1.0670088999999991
0.8990000000000005,1.0651281791457905
0.9000000000000005,1.063042762835486
0.9010000000000005,1.0611845371645126
0.9020000000000005,1.0594685171601708
0.9030000000000005,1.0579167999999994
0.9040000000000005,1.0562903645016442
0.9050000000000005,1.0545154416349174
0.9060000000000005,1.0525699389100536
0.9070000000000005,1.050288022819227
0.9080000000000005,1.0477728737977368
0.9090000000000005,1.0451526498085086
0.9100000000000005,1.0426430752872344
0.9110000000000005,1.0407556188743765
0.9120000000000005,1.0393982999999998
0.9130000000000005,1.0387110991389827
0.9140000000000005,1.0386250058437079
0.9150000000000005,1.038819796104195
0.9160000000000005,1.0392502956949572
0.9170000000000005,1.0394303999999999
0.9180000000000005,1.0390226812489372
0.9190000000000005,1.0380851281265933
0.9200000000000005,1.0364369329643288
0.9210000000000005,1.0343138999999986
0.9220000000000005,1.031930374032739
0.9230000000000005,1.029333645442181
0.9240000000000005,1.0266057545578164
0.9250000000000005,1.0238389276682753
0.9260000000000005,1.0210581999999986
0.9270000000000005,1.01849707804756
0.9280000000000005,1.0163018456937145
0.9290000000000005,1.014491636204189
0.9300000000000005,1.0133846110701101
0.9310000000000005,1.0129572013420134
0.9320000000000005,1.0130914170831462
0.9330000000000005,1.0139455743752817
0.9340000000000005,1.0158771613676143
0.9350000000000005,1.0183375000000012
0.9360000000000005,1.021282934033342
0.9370000000000005,1.0246862742890306
0.9380000000000005,1.0284007257109733
0.9390000000000005,1.032309760909611
0.9400000000000005,1.036074200000002
0.9410000000000005,1.039612866120663
0.9420000000000005,1.0429188874156308
0.9430000000000005,1.0458327417229152
0.9440000000000005,1.0483788745387466
0.9450000000000005,1.0506281192381934
0.9460000000000005,1.0525519301484936
0.9470000000000005,1.054059354777262
0.9480000000000005,1.0552657879357592
0.9490000000000005,1.0562264000000003
0.9500000000000005,1.0570470068990692
0.9510000000000005,1.0577369114135438
0.9520000000000005,1.0583075885864568
0.9530000000000005,1.0587055960199603
0.9540000000000005,1.0589936000000004
0.9550000000000005,1.0592602052700528
0.9560000000000005,1.0595237000959952
0.9570000000000005,1.059526899936003
0.9580000000000005,1.0595356000000002
0.9590000000000005,1.059546499815998
0.9600000000000005,1.0595280998860057
0.9610000000000005,1.0595224001709915
0.9620000000000005,1.0595039001850037
0.9630000000000005,1.0594333
0.9640000000000005,1.0592621988329767
0.9650000000000005,1.059145499838008
0.9660000000000005,1.059140100107995
0.9670000000000005,1.0590354010470104
0.9680000000000005,1.0589191986459863
0.9690000000000005,1.0587837952962351
0.9700000000000005,1.0585486070556474
0.9710000000000005,1.0583673036260361
0.9720000000000005,1.0582026000000002
0.9730000000000005,1.058011897624976
0.9740000000000005,1.057774395616175
0.9750000000000005,1.0575552043838243
0.9760000000000005,1.0573822017300172
0.9770000000000005,1.0570877999999997
0.9780000000000005,1.0568215977419546
0.9790000000000005,1.0565957962711863
0.9800000000000005,1.0564715024858757
0.9810000000000005,1.0562663020520204
0.9820000000000005,1.055973794423944
0.9830000000000005,1.055416188850557
0.9840000000000005,1.0548587167241636
0.9850000000000005,1.0541643069441387
0.9860000000000005,1.0535175999999997
0.9870000000000005,1.052868693831938
0.9880000000000005,1.052251886438542
0.9890000000000005,1.051573813561457
0.9900000000000005,1.0509030067080667
0.9910000000000005,1.0500673999999997
0.9920000000000005,1.0491625846918466
0.9930000000000005,1.0483971804739758
0.9940000000000005,1.0477463130173488
0.9950000000000006,1.0470501999999995
0.9960000000000006,1.0463329935659351
0.9970000000000006,1.0456895888585567
0.9980000000000006,1.0451325167121641
0.9990000000000006,1.0445380059451186
1.0000000000000004,1.0435773999999995
1.0010000000000006,1.0426283999999995
1.0020000000000007,1.0420904999999998
1.0030000000000006,1.0416043999999993
1.0040000000000004,1.0406716892210772
1.0050000000000006,1.0395638999999994
1.0060000000000007,1.0385579999999994
1.0070000000000006,1.0377058999999997
1.0080000000000005,1.0366993999999994
1.0090000000000006,1.0354015861913803
1.0100000000000007,1.0342634999999993
1.0110000000000006,1.0333886999999993
1.0120000000000005,1.0323893999999993
1.0130000000000006,1.0309538999999992
1.0140000000000007,1.0296150338866106
1.0150000000000006,1.0291201999999997
1.0160000000000005,1.0286735999999999
1.0170000000000006,1.0279910999999997
1.0180000000000007,1.0273171999999995
1.0190000000000006,1.0267392577942203
1.0200000000000005,1.0263632999999999
1.0210000000000006,1.0259284999999996
1.0220000000000007,1.0253203999999998
1.0230000000000006,1.0248527999999997
1.0240000000000005,1.0245816999999997
1.0250000000000006,1.0243019999999998
1.0260000000000007,1.02402
1.0270000000000006,1.0237719
1.0280000000000005,1.0236243
1.0290000000000006,1.0234603999999996
1.0300000000000007,1.0230824999999997
1.0310000000000006,1.0226788999999996
1.0320000000000005,1.0221757375062492
1.0330000000000006,1.0215507999999995
1.0340000000000007,1.0208579999999996
1.0350000000000006,1.0203223999999997
1.0360000000000005,1.0199026999999998
1.0370000000000006,1.0195008653334665
1.0380000000000007,1.0191541999999998
1.0390000000000006,1.0189108
1.0400000000000005,1.0186743
1.0410000000000006,1.0186507
1.0420000000000007,1.0187623888311168
1.0430000000000006,1.0189992000000003
1.0440000000000005,1.0191983
1.0450000000000006,1.0194050000000001
1.0460000000000007,1.0196152000000003
1.0470000000000006,1.0200930522147789
1.0480000000000005,1.0207208000000003
1.0490000000000006,1.0211083000000003
1.0500000000000007,1.0214281000000003
1.0510000000000006,1.0219680000000004
1.0520000000000005,1.0224692000000002
1.0530000000000006,1.0227802
1.0540000000000007,1.0229301000000002
1.0550000000000006,1.0231071349365066
1.0560000000000005,1.0234565000000002
1.0570000000000006,1.0239412000000006
1.0580000000000007,1.0245311000000004
1.0590000000000006,1.0250967000000002
1.0600000000000005,1.0255812426057396
1.0610000000000006,1.0260073000000003
1.0620000000000007,1.0263823000000003
1.0630000000000006,1.0267653000000003
1.0640000000000005,1.0271065000000001
1.0650000000000006,1.027408369813019
1.0660000000000007,1.0276802000000003
1.0670000000000006,1.0278248
1.0680000000000005,1.0278777
1.0690000000000006,1.0279632000000003
1.0700000000000007,1.028136782641736
1.0710000000000006,1.0283556000000003
1.0720000000000005,1.0285763
1.0730000000000006,1.0288253000000003
1.0740000000000007,1.029065
1.0750000000000006,1.0291477
1.0760000000000005,1.0291903000000002
1.0770000000000006,1.0294679000000002
1.0780000000000007,1.029648105579442
1.0790000000000006,1.0297039
1.0800000000000005,1.02969
1.0810000000000006,1.0298196000000002
1.0820000000000007,1.0302449000000002
1.0830000000000006,1.0307331438756127
1.0840000000000005,1.0311719000000001
1.0850000000000006,1.0315229
1.0860000000000007,1.0316604
1.0870000000000006,1.0316653000000002
1.0880000000000005,1.031967469783022
1.0890000000000006,1.0324813000000002
1.0900000000000007,1.0326715
1.0910000000000006,1.0325707
1.0920000000000005,1.0326439000000003
1.0930000000000006,1.03292687170283
1.0940000000000007,1.0330285
1.0950000000000006,1.0330397000000002
1.0960000000000005,1.0332487000000001
1.0970000000000006,1.0335392000000003
1.0980000000000008,1.0337787000000003
1.0990000000000006,1.0339149
1.1000000000000005,1.0338279
1.1010000000000006,1.0336853
1.1020000000000008,1.033744
1.1030000000000006,1.0338753
1.1040000000000005,1.0338489
1.1050000000000006,1.0339056999999998
1.1060000000000008,1.0339123762823716
1.1070000000000007,1.0336752
1.1080000000000005,1.0335274
1.1090000000000007,1.0335219999999998
1.1100000000000008,1.0334631
1.1110000000000007,1.0334119962203778
1.1120000000000005,1.0333742
1.1130000000000007,1.0334246
1.1140000000000008,1.0335357000000003
1.1150000000000007,1.0337057
1.1160000000000005,1.0338922813418658
1.1170000000000007,1.0341244000000003
1.1180000000000008,1.0343041000000002
1.1190000000000007,1.0344574000000002
1.1200000000000006,1.0346364
1.1210000000000007,1.0347423894010601
1.1220000000000008,1.034893
1.1230000000000007,1.0350232
1.1240000000000006,1.0350116
1.1250000000000007,1.0349292999999997
1.1260000000000008,1.0347231999999997
1.1270000000000007,1.0344674999999999
1.1280000000000006,1.0340723999999997
1.1290000000000007,1.0335951238176175
1.1300000000000008,1.0328332999999994
1.1310000000000007,1.0320070999999993
1.1320000000000006,1.0310595999999996
1.1330000000000007,1.0301019999999992
1.1340000000000008,1.0288167602539737
1.1350000000000007,1.0274192999999987
1.1360000000000006,1.0255321999999987
1.1370000000000007,1.0233736999999983
1.1380000000000008,1.0209146999999974
1.1390000000000007,1.0180574857214262
1.1400000000000006,1.0149113999999975
1.1410000000000007,1.0113398999999974
1.1420000000000008,1.0077588999999976
1.1430000000000007,1.0039355999999975
1.1440000000000006,1.0001252810318946
1.1450000000000007,0.9960804599999973
1.1460000000000008,0.9920583399999967
1.1470000000000007,0.9883318499999976
1.1480000000000006,0.984729289999998
1.1490000000000007,0.9817224099999982
1.1500000000000008,0.978896079999998
1.1510000000000007,0.9765865799999985
1.1520000000000006,0.9744920699999992
1.1530000000000007,0.9725908599999987
1.1540000000000008,0.9708328199999988
1.1550000000000007,0.9689261299999987
1.1560000000000006,0.9669145899999987
1.1570000000000007,0.9648322993830599
1.1580000000000008,0.9624261299999978
1.1590000000000007,0.9598912599999979
1.1600000000000006,0.9567230299999979
1.1610000000000007,0.9534841799999973
1.1620000000000008,0.9495375939606011
1.1630000000000007,0.9455771999999972
1.1640000000000006,0.9415367199999982
1.1650000000000007,0.9375138899999973
1.1660000000000008,0.9335203199999964
1.1670000000000007,0.9295550965223452
1.1680000000000006,0.9260495899999978
1.1690000000000007,0.9227963699999979
1.1700000000000008,0.9196427499999973
1.1710000000000007,0.916599209999998
1.1720000000000006,0.9136182680941888
1.1730000000000007,0.910772979999998
1.1740000000000008,0.9078147399999977
1.1750000000000007,0.9044916599999978
1.1760000000000006,0.9011205399999973
1.1770000000000007,0.8970988999999973
1.1780000000000008,0.8930492999999956
1.1790000000000007,0.8880343999999968
1.1800000000000006,0.8830160228727095
1.1810000000000007,0.8767447499999957
1.1820000000000008,0.8703951799999944
1.1830000000000007,0.8639708799999957
1.1840000000000006,0.8575335699999974
1.1850000000000007,0.8517799935886372
1.1860000000000008,0.8464158799999958
1.1870000000000007,0.8416729599999972
1.1880000000000006,0.8375167799999976
1.1890000000000007,0.8340389099999984
1.1900000000000008,0.8316228416068374
1.1910000000000007,0.8296319199999992
1.1920000000000006,0.8287733799999996
1.1930000000000007,0.8280438800000001
1.1940000000000008,0.8281388900000001
1.1950000000000007,0.8282060532836717
1.1960000000000006,0.8277006699999997
