wave,r
0.5660000000000002,0.8646047701240013
0.5670000000000002,0.8646109702003899
0.5680000000000002,0.8646176498664067
0.5690000000000002,0.8646154400221002
0.5700000000000002,0.864609780100101
0.5710000000000002,0.8646197904577771
0.5720000000000002,0.8646426793133344
0.5730000000000002,0.8646580598461969
0.5740000000000002,0.86462992
0.5750000000000002,0.8646516204339043
0.5760000000000002,0.8646950100977961
0.5770000000000002,0.8646998999022039
0.5780000000000002,0.8646588304107041
0.5790000000000002,0.86460048
0.5800000000000002,0.864552558893589
0.5810000000000002,0.8644972389452527
0.5820000000000002,0.8644620807031649
0.5830000000000002,0.86442876
0.5840000000000002,0.8643687992494925
0.5850000000000002,0.8642937481976901
0.5860000000000002,0.8642036327034648
0.5870000000000002,0.8641088609477189
0.5880000000000002,0.86414677
0.5890000000000002,0.8641910593376868
0.5900000000000002,0.8641248228963551
0.5910000000000002,0.8638880347357631
0.5920000000000002,0.8637514113662136
0.5930000000000002,0.8637554000823009
0.5940000000000002,0.8637636298880056
0.5950000000000002,0.8637580301679916
0.5960000000000002,0.8636242226762267
0.5970000000000002,0.8633856199999999
0.5980000000000002,0.8630786475943758
0.5990000000000002,0.8628380875622975
0.6000000000000002,0.8627162024377025
0.6010000000000002,0.8627132200298002
0.6020000000000002,0.8626246999999999
0.6030000000000002,0.8625213500739014
0.6040000000000002,0.8625287442429879
0.6050000000000002,0.8626701771713414
0.6060000000000002,0.8628476882248822
0.6070000000000002,0.8629389393484935
0.6080000000000002,0.8628737879545022
0.6090000000000002,0.8627715130682465
0.6100000000000002,0.862701180703314
0.6110000000000002,0.86262369
0.6120000000000002,0.8624959577796777
0.6130000000000002,0.8622739247574096
0.6140000000000002,0.8620117952425903
0.6150000000000002,0.8618457916600165
0.6160000000000002,0.8617174000000001
0.6170000000000002,0.8615671972699726
0.6180000000000002,0.8614306948450576
0.6190000000000002,0.861258863436628
0.6200000000000002,0.86107343
0.6210000000000002,0.8609125585479855
0.6220000000000002,0.8607673592956352
0.6230000000000002,0.8607321410565472
0.6240000000000002,0.8607614597067941
0.6250000000000002,0.86072463
0.6260000000000002,0.8606368290248805
0.6270000000000002,0.8605393171174441
0.6280000000000002,0.8604432319217039
0.6290000000000002,0.8603292111402113
0.6300000000000002,0.86023521
0.6310000000000002,0.8601740582024898
0.6320000000000002,0.8600841826962652
0.6330000000000002,0.8599908918658186
0.6340000000000002,0.85991609
0.6350000000000002,0.8598481992572925
0.6360000000000002,0.8597739282214711
0.6370000000000002,0.8596850017785289
0.6380000000000002,0.8595905909441095
0.6390000000000002,0.85948491
0.6400000000000002,0.8593882291303826
0.6410000000000002,0.8593012671927404
0.6420000000000002,0.8592076918715064
0.6430000000000002,0.8591212008649085
0.6440000000000002,0.8590440792566926
0.6450000000000002,0.8589697485158742
0.6460000000000002,0.8588955422261887
0.6470000000000002,0.8587979709757195
0.6480000000000002,0.85867548
0.6490000000000002,0.8585737891071911
0.6500000000000002,0.8584845079554818
0.6510000000000002,0.8583822820445183
0.6520000000000002,0.8582539612832127
0.6530000000000002,0.85813588
0.6540000000000002,0.8580228674369743
0.6550000000000002,0.8578947161217939
0.6560000000000002,0.8577654425854707
0.6570000000000003,0.857645271201712
0.6580000000000003,0.8575349991863919
0.6590000000000003,0.857453637980701
0.6600000000000003,0.8573526730289486
0.6610000000000003,0.8572234512922258
0.6620000000000003,0.85709012
0.6630000000000003,0.8569514785586712
0.6640000000000003,0.8568073454960251
0.6650000000000003,0.8566572130026497
0.6660000000000003,0.8565126114460144
0.6670000000000003,0.85635996
0.6680000000000003,0.8561980069639518
0.6690000000000003,0.8560462045540722
0.6700000000000003,0.8558735834524345
0.6710000000000003,0.8556829699999999
0.6720000000000003,0.8554914582362823
0.6730000000000003,0.8553150865179392
0.6740000000000003,0.8551409834820607
0.6750000000000003,0.8549576418334183
0.6760000000000003,0.8547834199999998
0.6770000000000003,0.8545939279305586
0.6780000000000003,0.8543869835413228
0.6790000000000003,0.8541716943057847
0.6800000000000003,0.8539677920390203
0.6810000000000003,0.8537518975615755
0.6820000000000003,0.8535080559088045
0.6830000000000003,0.8533034961367931
0.6840000000000003,0.8530890942880428
0.6850000000000003,0.85284507
0.6860000000000003,0.852612497704577
0.6870000000000003,0.8523829551221951
0.6880000000000003,0.8521390648778048
0.6890000000000003,0.8518757226334263
0.6900000000000003,0.8516197199999999
0.6910000000000003,0.8514115164939648
0.6920000000000003,0.8512362143962802
0.6930000000000003,0.8510494237358132
0.6940000000000003,0.8508339521547215
0.6950000000000003,0.8506097178494785
0.6960000000000003,0.8503946655858207
0.6970000000000003,0.8501739566212688
0.6980000000000003,0.8499410723288465
0.6990000000000003,0.84970295
0.7000000000000003,0.849462447614576
0.7010000000000003,0.8492239052711891
0.7020000000000003,0.8489874647288108
0.7030000000000003,0.8487710421642216
0.7040000000000003,0.8485223699999999
0.7050000000000003,0.8482605754629546
0.7060000000000003,0.8480337225114744
0.7070000000000003,0.8477841049923504
0.7080000000000003,0.8475205299999999
0.7090000000000003,0.8472645273093731
0.7100000000000003,0.8469954642412878
0.7110000000000003,0.8467075286380681
0.7120000000000003,0.8464118229570591
0.7130000000000003,0.8461114799999999
0.7140000000000003,0.845828407106742
0.7150000000000003,0.8455390804751762
0.7160000000000003,0.8452215863498824
0.7170000000000003,0.8449216529993299
0.7180000000000003,0.8446165267384673
0.7190000000000003,0.844290373337733
0.7200000000000003,0.8439572599934002
0.7210000000000003,0.843626386617466
0.7220000000000003,0.8432903899999998
0.7230000000000003,0.8429354364237641
0.7240000000000003,0.8425778128368865
0.7250000000000003,0.8422196571631133
0.7260000000000003,0.8418544536520365
0.7270000000000003,0.8414619
0.7280000000000003,0.8410603359808194
0.7290000000000003,0.8406584174333281
0.7300000000000003,0.8402395283777809
0.7310000000000003,0.8398039343559434
0.7320000000000003,0.8393655956518563
0.7330000000000003,0.8389307815282235
0.7340000000000003,0.8385071927076645
0.7350000000000003,0.8380633044388887
0.7360000000000003,0.8375797299999997
0.7370000000000003,0.8370554341337412
0.7380000000000003,0.8364688087530497
0.7390000000000003,0.8359064612469499
0.7400000000000003,0.8354200748638485
0.7410000000000003,0.8350856899999999
0.7420000000000003,0.8348061936413362
0.7430000000000003,0.8344882592146392
0.7440000000000003,0.8341287471902404
0.7450000000000003,0.8337180599999999
0.7460000000000003,0.8332886056780566
0.7470000000000003,0.8328564113434327
0.7480000000000003,0.8324235829848506
0.7490000000000003,0.8319764744710892
0.7500000000000003,0.8315070899999999
0.7510000000000003,0.8310301252059039
0.7520000000000003,0.8305507156097194
0.7530000000000003,0.8300710395935202
0.7540000000000003,0.8296077346330462
0.7550000000000003,0.8291391099999998
0.7560000000000003,0.8286566004828757
0.7570000000000003,0.8281807442756861
0.7580000000000003,0.8276719601757017
0.7590000000000003,0.8271380099999998
0.7600000000000003,0.8266037049007487
0.7610000000000003,0.8260937798366064
0.7620000000000003,0.8255856101633933
0.7630000000000003,0.8250685351707515
0.7640000000000003,0.8245797199999998
0.7650000000000003,0.824074264863197
0.7660000000000003,0.8235605853682314
0.7670000000000003,0.823072859754512
0.7680000000000003,0.82257056502295
0.7690000000000003,0.8220632650378502
0.7700000000000004,0.8215670502490874
0.7710000000000004,0.8210795046263685
0.7720000000000004,0.8205828749662991
0.7730000000000004,0.8200823699999998
0.7740000000000004,0.8196005151869518
0.7750000000000004,0.8191192106351745
0.7760000000000004,0.8186509693648253
0.7770000000000004,0.8182061944477443
0.7780000000000004,0.8177705999999999
0.7790000000000004,0.8173250510639105
0.7800000000000004,0.8168782474765259
0.7810000000000004,0.8164607983489824
0.7820000000000004,0.8160666239417392
0.7830000000000004,0.8156854463229631
0.7840000000000004,0.8153177431017448
0.7850000000000004,0.8149728303473825
0.7860000000000004,0.8146650830774614
0.7870000000000004,0.8143879199999999
0.7880000000000004,0.8141233275675513
0.7890000000000004,0.8138800831660415
0.7900000000000004,0.8136522845559722
0.7910000000000004,0.8134295322275221
0.7920000000000004,0.8132008299999999
0.7930000000000004,0.8129979968327583
0.7940000000000004,0.8128396347508624
0.7950000000000004,0.8127084426238261
0.7960000000000004,0.8125815399999999
0.7970000000000004,0.8124556489753897
0.7980000000000004,0.8123531881618734
0.7990000000000004,0.8122612818381264
0.8000000000000004,0.8121676409364093
0.8010000000000004,0.8120857499999999
0.8020000000000004,0.811937387652153
0.8030000000000004,0.8117026024151791
0.8040000000000004,0.811449775056547
0.8050000000000004,0.8113279912178122
0.8060000000000004,0.8114256329730298
0.8070000000000004,0.8117229405542725
0.8080000000000004,0.8122506541685918
0.8090000000000004,0.8129784354442547
0.8100000000000004,0.8136761200000002
0.8110000000000004,0.8142527348000481
0.8120000000000004,0.8147327391906326
0.8130000000000004,0.8151922708093677
0.8140000000000004,0.8156693552291525
0.8150000000000004,0.8161184800000002
0.8160000000000004,0.8165898400149003
0.8170000000000004,0.8170905848069598
0.8180000000000004,0.8175841501286938
0.8190000000000004,0.8181169546719469
0.8200000000000004,0.8186834557643579
0.8210000000000004,0.8192598921169945
0.8220000000000004,0.819865741824509
0.8230000000000004,0.8205007236501732
0.8240000000000004,0.8211541800000002
0.8250000000000004,0.8218216369517698
0.8260000000000004,0.8225168142688295
0.8270000000000004,0.8232302557311711
0.8280000000000004,0.8239491528110283
0.8290000000000004,0.8246851600000003
0.8300000000000004,0.825433325167152
0.8310000000000004,0.826191682726264
0.8320000000000004,0.8269492248491579
0.8330000000000004,0.8277765500000005
0.8340000000000004,0.8286577587928883
0.8350000000000004,0.8295370475957206
0.8360000000000004,0.83041683360642
0.8370000000000004,0.8313028711396231
0.8380000000000004,0.8321992200000005
0.8390000000000004,0.8330984789182787
0.8400000000000004,0.8339903067778615
0.8410000000000004,0.834882902148093
0.8420000000000004,0.8357929508995093
0.8430000000000004,0.8367179693276936
0.8440000000000004,0.837650738867457
0.8450000000000004,0.8385941116988155
0.8460000000000004,0.8395230614210146
0.8470000000000004,0.8404638200000004
0.8480000000000004,0.8414316897179975
0.8490000000000004,0.8424034891752334
0.8500000000000004,0.8433622508247675
0.8510000000000004,0.8443124204983053
0.8520000000000004,0.8452623500000005
0.8530000000000004,0.8462207396871941
0.8540000000000004,0.8471894592614373
0.8550000000000004,0.8481648404923758
0.8560000000000004,0.8491462401860023
0.8570000000000004,0.8501187695069954
0.8580000000000004,0.8510694685766715
0.8590000000000004,0.8519983021349936
0.8600000000000004,0.852859961383428
0.8610000000000004,0.8536536100000003
0.8620000000000004,0.8543937274780751
0.8630000000000004,0.8551415366707336
0.8640000000000004,0.8559750733292673
0.8650000000000004,0.8568864408863092
0.8660000000000004,0.8578892900000005
0.8670000000000004,0.8588969897173976
0.8680000000000004,0.8598828597783116
0.8690000000000004,0.860875470147793
0.8700000000000004,0.8619357900000004
0.8710000000000004,0.8630376609649102
0.8720000000000004,0.8641341509787515
0.8730000000000004,0.8651830885318738
0.8740000000000004,0.8661650301806041
0.8750000000000004,0.8671092400000004
0.8760000000000004,0.8680177987549755
0.8770000000000004,0.8688932961232944
0.8780000000000004,0.8697640725844712
0.8790000000000004,0.870648201158712
0.8800000000000004,0.8715449600000005
0.8810000000000004,0.8724519783394834
0.8820000000000005,0.8733689524907758
0.8830000000000005,0.8743199509800101
0.8840000000000005,0.8752772200000004
0.8850000000000005,0.8762110591272917
0.8860000000000005,0.877123787184513
0.8870000000000005,0.8779830128154877
0.8880000000000005,0.8788207116230167
0.8890000000000005,0.8796719900000003
0.8900000000000005,0.8804873279055585
0.8910000000000005,0.8812778835377235
0.8920000000000005,0.882062474308185
0.8930000000000005,0.8828191724330248
0.8940000000000005,0.8835265064195645
0.8950000000000005,0.8841684614268289
0.8960000000000005,0.8847398028597573
0.8970000000000005,0.8852174852232048
0.8980000000000005,0.8855834000000001
0.8990000000000005,0.8858662826149263
0.9000000000000005,0.88612777700092
0.9010000000000005,0.8864778229990802
0.9020000000000005,0.8868822459557597
0.9030000000000005,0.8873438800000001
0.9040000000000005,0.887503675409354
0.9050000000000005,0.88727413539343
0.9060000000000005,0.8867872497377128
0.9070000000000005,0.8864810530619305
0.9080000000000005,0.8869909124831253
0.9090000000000005,0.8882392384728772
0.9100000000000005,0.8901628822906864
0.9110000000000005,0.8924740368883389
0.9120000000000005,0.8946947500000009
0.9130000000000005,0.8967476648912985
0.9140000000000005,0.8982367823584826
0.9150000000000005,0.899315398427679
0.9160000000000005,0.9002753404006045
0.9170000000000005,0.9010590900000003
0.9180000000000005,0.9017805044962756
0.9190000000000005,0.9025053182555877
0.9200000000000005,0.9032350654050544
0.9210000000000005,0.9039635100000004
0.9220000000000005,0.9046890772801731
0.9230000000000005,0.905417094658614
0.9240000000000005,0.9061500253413867
0.9250000000000005,0.9068563529367297
0.9260000000000005,0.9075238700000003
0.9270000000000005,0.9081552657555154
0.9280000000000005,0.9087308169581524
0.9290000000000005,0.9092960886945655
0.9300000000000005,0.9098824841360417
0.9310000000000005,0.9105473873409737
0.9320000000000005,0.9112814853414334
0.9330000000000005,0.912048556987851
0.9340000000000005,0.9128050648698491
0.9350000000000005,0.9135476400000003
0.9360000000000005,0.9142788666090664
0.9370000000000005,0.9149397724235034
0.9380000000000005,0.9155609475764972
0.9390000000000005,0.9161791138183385
0.9400000000000005,0.9167979400000004
0.9410000000000005,0.9173728908899091
0.9420000000000005,0.9179173864787763
0.9430000000000005,0.9184666790141496
0.9440000000000005,0.9189878647881482
0.9450000000000005,0.9195641962054624
0.9460000000000005,0.9201847416080199
0.9470000000000005,0.9207651425879708
0.9480000000000005,0.9213336643147866
0.9490000000000005,0.9219045600000002
0.9500000000000005,0.9224714656529568
0.9510000000000005,0.923036761657134
0.9520000000000005,0.9236196183428667
0.9530000000000005,0.9242113740824411
0.9540000000000005,0.9247508600000002
0.9550000000000005,0.9252591202033024
0.9560000000000005,0.9257692855686218
0.9570000000000005,0.9262882396209193
0.9580000000000005,0.9267676500000003
0.9590000000000005,0.9272564653609539
0.9600000000000005,0.9277925600546976
0.9610000000000005,0.9282952949179544
0.9620000000000005,0.9287776851761037
0.9630000000000005,0.9292726500000004
0.9640000000000005,0.9297756051827039
0.9650000000000005,0.9302938745867709
0.9660000000000005,0.9307801002754865
0.9670000000000005,0.9311966858341586
0.9680000000000005,0.9316662050586508
0.9690000000000005,0.932172069685316
0.9700000000000005,0.9326563354720266
0.9710000000000005,0.9331541600435007
0.9720000000000005,0.9335724100000002
0.9730000000000005,0.9339498943010431
0.9740000000000005,0.9343799988676456
0.9750000000000005,0.934823381132355
0.9760000000000005,0.9352403858299585
0.9770000000000005,0.9356349100000002
0.9780000000000005,0.9360235339953802
0.9790000000000005,0.9364230721694917
0.9800000000000005,0.9368287218870058
0.9810000000000005,0.9372534757524578
0.9820000000000005,0.9375993629427296
0.9830000000000005,0.937893636223489
0.9840000000000005,0.938204810664767
0.9850000000000005,0.938540456643533
0.9860000000000005,0.9389002300000002
0.9870000000000005,0.9392596526977272
0.9880000000000005,0.9395294251483941
0.9890000000000005,0.939786844851606
0.9900000000000005,0.9400899369690698
0.9910000000000005,0.9404109100000002
0.9920000000000005,0.9407432755170554
0.9930000000000005,0.9410191259346034
0.9940000000000005,0.941216946043598
0.9950000000000006,0.9415898300000002
0.9960000000000006,0.9419924630589308
0.9970000000000006,0.9422983559077047
0.9980000000000006,0.9425937411384432
0.9990000000000006,0.9428901670357408
1.0000000000000004,0.9432036300000001
1.0010000000000006,0.9435449800000002
1.0020000000000007,0.9437974100000001
1.0030000000000006,0.9439879100000002
1.0040000000000004,0.9441907686371365
1.0050000000000006,0.9444771400000002
1.0060000000000007,0.9446834900000001
1.0070000000000006,0.94479197
1.0080000000000005,0.9448968200000001
1.0090000000000006,0.9450981190240976
1.0100000000000007,0.9452883600000003
1.0110000000000006,0.9455435300000002
1.0120000000000005,0.9458414300000001
1.0130000000000006,0.9460307400000001
1.0140000000000007,0.9462306300109989
1.0150000000000006,0.9464101200000001
1.0160000000000005,0.9465001200000001
1.0170000000000006,0.9466278600000001
1.0180000000000007,0.9469312400000004
1.0190000000000006,0.9475728858354168
1.0200000000000005,0.9482303300000002
1.0210000000000006,0.9487683200000003
1.0220000000000007,0.9493183500000004
1.0230000000000006,0.9500033900000004
1.0240000000000005,0.9506231000000002
1.0250000000000006,0.9510366300000003
1.0260000000000007,0.9513639200000003
1.0270000000000006,0.9517766200000002
1.0280000000000005,0.9523181300000002
1.0290000000000006,0.9528158300000003
1.0300000000000007,0.9532658500000003
1.0310000000000006,0.9537240300000003
1.0320000000000005,0.9541518442865715
1.0330000000000006,0.9544947100000001
1.0340000000000007,0.9547302700000001
1.0350000000000006,0.9549607600000002
1.0360000000000005,0.9552719600000001
1.0370000000000006,0.9555931150654935
1.0380000000000007,0.9556437699999999
1.0390000000000006,0.9554286599999999
1.0400000000000005,0.95526361
1.0410000000000006,0.9551575799999997
1.0420000000000007,0.9548105946985299
1.0430000000000006,0.9543722299999996
1.0440000000000005,0.9537694499999997
1.0450000000000006,0.9530210499999996
1.0460000000000007,0.9523054399999994
1.0470000000000006,0.9513934611978797
1.0480000000000005,0.9502509799999994
1.0490000000000006,0.9490431499999995
1.0500000000000007,0.9479370699999994
1.0510000000000006,0.9469226599999994
1.0520000000000005,0.9459937799999998
1.0530000000000006,0.9453870099999999
1.0540000000000007,0.9452536700000002
1.0550000000000006,0.9453642208309171
1.0560000000000005,0.9457725300000004
1.0570000000000006,0.9466650500000008
1.0580000000000007,0.9479087000000008
1.0590000000000006,0.9492521300000006
1.0600000000000005,0.9506345335396469
1.0610000000000006,0.9523699300000013
1.0620000000000007,0.9542060500000011
1.0630000000000006,0.9559217100000011
1.0640000000000005,0.9576587100000008
1.0650000000000006,0.9593234235286482
1.0660000000000007,0.9606654600000009
1.0670000000000006,0.9616876200000006
1.0680000000000005,0.9626115000000003
1.0690000000000006,0.9634230100000004
1.0700000000000007,0.9641603662643742
1.0710000000000006,0.9648245000000005
1.0720000000000005,0.9654116600000002
1.0730000000000006,0.9659010800000001
1.0740000000000007,0.96612269
1.0750000000000006,0.9662032100000002
1.0760000000000005,0.9664596900000002
1.0770000000000006,0.9667879300000002
1.0780000000000007,0.9670537932736728
1.0790000000000006,0.9672865300000001
1.0800000000000005,0.9674146800000001
1.0810000000000006,0.9675684000000003
1.0820000000000007,0.9678741700000002
1.0830000000000006,0.968171734690531
1.0840000000000005,0.9683186400000001
1.0850000000000006,0.9684443500000001
1.0860000000000007,0.9686597600000002
1.0870000000000006,0.9689299500000003
1.0880000000000005,0.9692181011848817
1.0890000000000006,0.9694869500000001
1.0900000000000007,0.96963382
1.0910000000000006,0.96966469
1.0920000000000005,0.96967661
1.0930000000000006,0.9697829993610639
1.0940000000000007,0.9699730300000002
1.0950000000000006,0.9702686100000002
1.0960000000000005,0.9706242700000002
1.0970000000000006,0.9709998400000002
1.0980000000000008,0.9713025100000001
1.0990000000000006,0.9714632000000001
1.1000000000000005,0.9716014300000001
1.1010000000000006,0.9717991400000001
1.1020000000000008,0.9720417900000002
1.1030000000000006,0.9723002300000001
1.1040000000000005,0.97251707
1.1050000000000006,0.97262126
1.1060000000000008,0.972701679810019
1.1070000000000007,0.9727997800000001
1.1080000000000005,0.9730095300000001
1.1090000000000007,0.97314596
1.1100000000000008,0.9731345200000001
1.1110000000000007,0.9732410480171984
1.1120000000000005,0.9734212200000001
1.1130000000000007,0.9735488300000001
1.1140000000000008,0.9737005200000001
1.1150000000000007,0.9738909000000001
1.1160000000000005,0.9740317959104091
1.1170000000000007,0.97412086
1.1180000000000008,0.97417772
1.1190000000000007,0.97423482
1.1200000000000006,0.97416455
1.1210000000000007,0.9740545809969002
1.1220000000000008,0.97404081
1.1230000000000007,0.9740392
1.1240000000000006,0.97400147
1.1250000000000007,0.97398865
1.1260000000000008,0.9739980700000002
1.1270000000000007,0.97406507
1.1280000000000006,0.9741310499999999
1.1290000000000007,0.9740279185811418
1.1300000000000008,0.97391373
1.1310000000000007,0.9738570999999999
1.1320000000000006,0.9737726999999998
1.1330000000000007,0.9735442999999999
1.1340000000000008,0.973277110837916
1.1350000000000007,0.9728854899999997
1.1360000000000006,0.9724636699999997
1.1370000000000007,0.9719033199999996
1.1380000000000008,0.9713155599999995
1.1390000000000007,0.9707660049555041
1.1400000000000006,0.9701948799999994
1.1410000000000007,0.9694395699999995
1.1420000000000008,0.9686665499999996
1.1430000000000007,0.9680632399999995
1.1440000000000006,0.9674578905349461
1.1450000000000007,0.9668991599999998
1.1460000000000008,0.9665775299999998
1.1470000000000007,0.9663353000000001
1.1480000000000006,0.9662593
1.1490000000000007,0.9662300900000002
1.1500000000000008,0.9664146900000002
1.1510000000000007,0.9666360000000003
1.1520000000000006,0.9669936900000001
1.1530000000000007,0.9673577500000002
1.1540000000000008,0.9677081100000002
1.1550000000000007,0.9680599
1.1560000000000006,0.96810168
1.1570000000000007,0.9680725488591138
1.1580000000000008,0.9676611399999995
1.1590000000000007,0.9670906699999995
1.1600000000000006,0.9663038799999993
1.1610000000000007,0.9653111099999991
1.1620000000000008,0.9639460430696917
1.1630000000000007,0.9621767399999988
1.1640000000000006,0.9603387099999992
1.1650000000000007,0.9583671099999986
1.1660000000000008,0.9564087399999981
1.1670000000000007,0.9542868421897798
1.1680000000000006,0.9522156099999988
1.1690000000000007,0.9503730499999988
1.1700000000000008,0.9485424199999983
1.1710000000000007,0.9466979499999988
1.1720000000000006,0.9448832314718516
1.1730000000000007,0.9435941599999992
1.1740000000000008,0.9423862099999989
1.1750000000000007,0.9407578699999989
1.1760000000000006,0.9390454899999988
1.1770000000000007,0.9372403599999988
1.1780000000000008,0.9353566799999982
1.1790000000000007,0.9332376699999985
1.1800000000000006,0.9309625665443447
1.1810000000000007,0.9292280099999992
1.1820000000000008,0.9279981899999991
1.1830000000000007,0.9270002199999997
1.1840000000000006,0.92645419
1.1850000000000007,0.926366582338767
1.1860000000000008,0.9276899700000014
1.1870000000000007,0.9293225400000026
1.1880000000000006,0.9331049900000026
1.1890000000000007,0.9369127800000028
1.1900000000000008,0.94115041623638
1.1910000000000007,0.9454320700000043
1.1920000000000006,0.9502447800000032
1.1930000000000007,0.9551443500000026
1.1940000000000008,0.9590717600000034
