wave,r
0.5230000000000001,0.74966389
0.5240000000000001,0.7497711205245052
0.5250000000000001,0.7498235712493501
0.5260000000000001,0.74988603875065
0.5270000000000001,0.7499606592537925
0.5280000000000001,0.75005466
0.5290000000000001,0.7501083611694117
0.5300000000000001,0.750166832079496
0.5310000000000001,0.7502361486136693
0.5320000000000001,0.7502905094563946
0.5330000000000001,0.7503503006127061
0.5340000000000001,0.7504115711347433
0.5350000000000001,0.7504683082978851
0.5360000000000001,0.750513549547591
0.5370000000000001,0.75056297
0.5380000000000001,0.7506218602902058
0.5390000000000001,0.7506508812158392
0.5400000000000001,0.7506914091894404
0.5410000000000001,0.7507393995200953
0.5420000000000001,0.75077993
0.5430000000000001,0.7508178405983701
0.5440000000000002,0.7508477591024448
0.5450000000000002,0.7508643896673968
0.5460000000000002,0.75092685
0.5470000000000002,0.7509815104429045
0.5480000000000002,0.7510258011931523
0.5490000000000002,0.7510854588068477
0.5500000000000002,0.7511228896256963
0.5510000000000002,0.75115401
0.5520000000000002,0.7511967400680014
0.5530000000000002,0.7512035406383681
0.5540000000000002,0.7512248195744213
0.5550000000000002,0.7512726195219952
0.5560000000000002,0.7513155906551066
0.5570000000000002,0.7513811015245239
0.5580000000000002,0.7514573277132144
0.5590000000000002,0.751517298800588
0.5600000000000002,0.75159222
0.5610000000000002,0.7516762609269093
0.5620000000000002,0.7517689511085557
0.5630000000000002,0.7518243788914443
0.5640000000000002,0.7518879193645936
0.5650000000000002,0.75195706
0.5660000000000002,0.7520064712862129
0.5670000000000002,0.7520707824319784
0.5680000000000002,0.752151848378681
0.5690000000000002,0.7522579389390894
0.5700000000000002,0.7523378709483095
0.5710000000000002,0.7524327022982851
0.5720000000000002,0.7525476165525724
0.5730000000000002,0.7526407190689814
0.5740000000000002,0.75273204
0.5750000000000002,0.7528284211706118
0.5760000000000002,0.7529454815937362
0.5770000000000002,0.7530251684062638
0.5780000000000002,0.7530790594610947
0.5790000000000002,0.75310868
0.5800000000000002,0.7531094600022
0.5810000000000002,0.7531095695854207
0.5820000000000002,0.7530957502763861
0.5830000000000002,0.75300908
0.5840000000000002,0.752990720092401
0.5850000000000002,0.752999960381381
0.5860000000000002,0.7530190294279286
0.5870000000000002,0.752988930301006
0.5880000000000002,0.75301063
0.5890000000000002,0.7530976520182403
0.5900000000000002,0.7532994764334783
0.5910000000000002,0.7535139257110145
0.5920000000000002,0.7536604385348854
0.5930000000000002,0.7535994099206992
0.5940000000000002,0.7535914800059996
0.5950000000000002,0.7535917799910005
0.5960000000000002,0.7535899300370004
0.5970000000000002,0.7535634
0.5980000000000002,0.7535532699911
0.5990000000000002,0.7535523798748051
0.6000000000000002,0.753546120125195
0.6010000000000002,0.7535455800054001
0.6020000000000002,0.75354266
0.6030000000000002,0.7535327698127963
0.6040000000000002,0.7535140513982301
0.6050000000000002,0.7535606590678466
0.6060000000000002,0.7536523890826908
0.6070000000000002,0.7536771299135991
0.6080000000000002,0.7536684903181842
0.6090000000000002,0.7536843995227239
0.6100000000000002,0.7537871589723795
0.6110000000000002,0.75380147
0.6120000000000002,0.7538027799778998
0.6130000000000002,0.7538005696292148
0.6140000000000002,0.7537820303707852
0.6150000000000002,0.7537856099641996
0.6160000000000002,0.75381708
0.6170000000000002,0.7539018411396115
0.6180000000000002,0.7539588213517324
0.6190000000000002,0.754003879098845
0.6200000000000002,0.75404072
0.6210000000000002,0.7540896501848018
0.6220000000000002,0.7541081299572021
0.6230000000000002,0.7541059900641968
0.6240000000000002,0.7541105199546991
0.6250000000000002,0.75410092
0.6260000000000002,0.7540777895934918
0.6270000000000002,0.7540371373556322
0.6280000000000002,0.7539489917629119
0.6290000000000002,0.7538430110598106
0.6300000000000002,0.75372738
0.6310000000000002,0.7536495283060847
0.6320000000000002,0.7535648325408729
0.6330000000000002,0.7534880015366154
0.6340000000000002,0.75344467
0.6350000000000002,0.7534391906634067
0.6360000000000002,0.7535055329728811
0.6370000000000002,0.7536541770271189
0.6380000000000002,0.7538427681140812
0.6390000000000002,0.75400382
0.6400000000000002,0.7541338806765135
0.6410000000000002,0.7542015290469477
0.6420000000000002,0.7541697606353682
0.6430000000000002,0.7541064006336063
0.6440000000000002,0.7540339194462945
0.6450000000000002,0.7539785493908305
0.6460000000000002,0.7539480909137543
0.6470000000000002,0.7539466600143003
0.6480000000000002,0.75399703
0.6490000000000002,0.7541230317482176
0.6500000000000002,0.754297854378425
0.6510000000000002,0.7545167756215752
0.6520000000000002,0.754757637591376
0.6530000000000002,0.75500071
0.6540000000000002,0.7552413344346445
0.6550000000000002,0.7554630656235188
0.6560000000000002,0.7556505162509874
0.6570000000000003,0.7558147883572836
0.6580000000000003,0.7559635010306104
0.6590000000000003,0.7560665619753013
0.6600000000000003,0.7561653270370482
0.6610000000000003,0.7562721989312786
0.6620000000000003,0.75634974
0.6630000000000003,0.7564227606836137
0.6640000000000003,0.7564911218062097
0.6650000000000003,0.7565513287958602
0.6660000000000003,0.7565849396638966
0.6670000000000003,0.7566126
0.6680000000000003,0.7566444898866057
0.6690000000000003,0.7566388201700915
0.6700000000000003,0.7566451398735988
0.6710000000000003,0.75666684
0.6720000000000003,0.756706540490505
0.6730000000000003,0.7567555914637415
0.6740000000000003,0.7568287785362585
0.6750000000000003,0.7569522887648876
0.6760000000000003,0.757034
0.6770000000000003,0.7570393692292846
0.6780000000000003,0.756962298501575
0.6790000000000003,0.75691235099895
0.6800000000000003,0.7569097300262002
0.6810000000000003,0.756936430305803
0.6820000000000003,0.756967011259937
0.6830000000000003,0.7570300081100946
0.6840000000000003,0.7570943787125871
0.6850000000000003,0.75714821
0.6860000000000003,0.7571773502849029
0.6870000000000003,0.757205840650974
0.6880000000000003,0.7572383893490261
0.6890000000000003,0.7572943594402944
0.6900000000000003,0.7575709800000001
0.6910000000000003,0.757999491680317
0.6920000000000003,0.7585834903449827
0.6930000000000003,0.7585949897700115
0.6940000000000003,0.7583391125588255
0.6950000000000003,0.7578915380377803
0.6960000000000003,0.7576953180164991
0.6970000000000003,0.7575961429752511
0.6980000000000003,0.757571220249205
0.6990000000000003,0.75762457
0.7000000000000003,0.7577048507618076
0.7010000000000003,0.7577810312623495
0.7020000000000003,0.7578441487376506
0.7030000000000003,0.7578891495499955
0.7040000000000003,0.75792581
0.7050000000000003,0.7579550703922039
0.7060000000000003,0.7579746811231438
0.7070000000000003,0.7580121192512375
0.7080000000000003,0.75805402
0.7090000000000003,0.7580941902027021
0.7100000000000003,0.758114459879606
0.7110000000000003,0.758108440180591
0.7120000000000003,0.7580764303201064
0.7130000000000003,0.75801736
0.7140000000000003,0.7579759396041921
0.7150000000000003,0.7579363583764811
0.7160000000000003,0.7578822410823459
0.7170000000000003,0.7578240005824057
0.7180000000000003,0.7577847198605986
0.7190000000000003,0.7577707803885806
0.7200000000000003,0.7577902094171292
0.7210000000000003,0.7578296092119922
0.7220000000000003,0.75786734
0.7230000000000003,0.7578549391708916
0.7240000000000003,0.7577720275896964
0.7250000000000003,0.7576515124103035
0.7260000000000003,0.7574997515176152
0.7270000000000003,0.7573397799999999
0.7280000000000003,0.7571551778750575
0.7290000000000003,0.7569426820878956
0.7300000000000003,0.7566789452747362
0.7310000000000003,0.756288293906539
0.7320000000000003,0.7558091243196431
0.7330000000000003,0.7552410867016647
0.7340000000000003,0.7545761699475024
0.7350000000000003,0.7538954068076361
0.7360000000000003,0.7531896799999996
0.7370000000000003,0.7522569177928776
0.7380000000000003,0.7510362023099071
0.7390000000000003,0.7496516976900919
0.7400000000000003,0.7482116344006435
0.7410000000000003,0.7472912099999998
0.7420000000000003,0.7465751685782857
0.7430000000000003,0.7460040846818657
0.7440000000000003,0.7454934802120892
0.7450000000000003,0.74525857
0.7460000000000003,0.7453571678320786
0.7470000000000003,0.7461403811181444
0.7480000000000003,0.7471962883227842
0.7490000000000003,0.7481999299635995
0.7500000000000003,0.7489696100000001
0.7510000000000003,0.74915736900158
0.7520000000000003,0.7490575192323382
0.7530000000000003,0.748698597178441
0.7540000000000003,0.7480289366966668
0.7550000000000003,0.7472635499999998
0.7560000000000003,0.7464683546249685
0.7570000000000003,0.7456996030625467
0.7580000000000003,0.7452333093256932
0.7590000000000003,0.74505657
0.7600000000000003,0.7451970073159735
0.7610000000000003,0.745928609932003
0.7620000000000003,0.7469252100679976
0.7630000000000003,0.7481351979000795
0.7640000000000003,0.7495533800000006
0.7650000000000003,0.7510625851041026
0.7660000000000003,0.7525729943848813
0.7670000000000003,0.75405249041008
0.7680000000000003,0.7552695778291788
0.7690000000000003,0.7563186387976883
0.7700000000000004,0.7571984028025601
0.7710000000000004,0.7578385307961605
0.7720000000000004,0.758299525390108
0.7730000000000004,0.7586740300000001
0.7740000000000004,0.7589988725135253
0.7750000000000004,0.7592502243344267
0.7760000000000004,0.7594669456655734
0.7770000000000004,0.7596559481099812
0.7780000000000004,0.75984454
0.7790000000000004,0.7600083928730288
0.7800000000000004,0.7601520436082196
0.7810000000000004,0.7602723175945203
0.7820000000000004,0.7603733489896899
0.7830000000000004,0.7604553106080061
0.7840000000000004,0.7605161106865657
0.7850000000000004,0.7605504389701515
0.7860000000000004,0.7605776797275946
0.7870000000000004,0.76059943
0.7880000000000004,0.7606173201788036
0.7890000000000004,0.7606352003254837
0.7900000000000004,0.7606460497830109
0.7910000000000004,0.7606448500120001
0.7920000000000004,0.76062578
0.7930000000000004,0.7605937691024448
0.7940000000000004,0.7605488913463327
0.7950000000000004,0.7604827313232132
0.7960000000000004,0.7603883699999999
0.7970000000000004,0.7602600481646815
0.7980000000000004,0.7600765155287789
0.7990000000000004,0.759852954471221
0.8000000000000004,0.759611852411024
0.8010000000000004,0.7593553699999999
0.8020000000000004,0.7590739667241343
0.8030000000000004,0.7587463791195439
0.8040000000000004,0.7583836972536373
0.8050000000000004,0.7579892339446392
0.8060000000000004,0.7576588972694727
0.8070000000000004,0.757385845819609
0.8080000000000004,0.7571768262705864
0.8090000000000004,0.7571195411456114
0.8100000000000004,0.75710452
0.8110000000000004,0.7571179900584006
0.8120000000000004,0.7571238309393625
0.8130000000000004,0.7571707990606377
0.8140000000000004,0.7572148995589957
0.8150000000000004,0.75722378
0.8160000000000004,0.7572611013172132
0.8170000000000004,0.7573269626962652
0.8180000000000004,0.7574168382024898
0.8190000000000004,0.7574842593257933
0.8200000000000004,0.7574822294271942
0.8210000000000004,0.7574249476005199
0.8220000000000004,0.75730497359922
0.8230000000000004,0.7571623314264284
0.8240000000000004,0.75703549
0.8250000000000004,0.7569368497567975
0.8260000000000004,0.7569125307485701
0.8270000000000004,0.7569499592514299
0.8280000000000004,0.7570466990325904
0.8290000000000004,0.7572277200000002
0.8300000000000004,0.7575024460022601
0.8310000000000004,0.7578025589293536
0.8320000000000004,0.7581002040470979
0.8330000000000004,0.7583351100000001
0.8340000000000004,0.7585305016248163
0.8350000000000004,0.7586929830242488
0.8360000000000004,0.7588441954636267
0.8370000000000004,0.7590405280366609
0.8380000000000004,0.75922853
0.8390000000000004,0.7593523902461049
0.8400000000000004,0.7593770008906555
0.8410000000000004,0.7594066894062298
0.8420000000000004,0.7594653994128943
0.8430000000000004,0.7596477927090273
0.8440000000000004,0.7599186965502727
0.8450000000000004,0.7602462101745914
0.8460000000000004,0.7605930530631309
0.8470000000000004,0.7608639600000001
0.8480000000000004,0.7610675112600126
0.8490000000000004,0.7611935109679613
0.8500000000000004,0.7612419090320387
0.8510000000000004,0.7612613998050981
0.8520000000000004,0.76124412
0.8530000000000004,0.761140818749475
0.8540000000000004,0.7610157678812058
0.8550000000000004,0.7609451414125293
0.8560000000000004,0.7609959794915949
0.8570000000000004,0.7611234811033111
0.8580000000000004,0.7612338115125244
0.8590000000000004,0.7613094377312135
0.8600000000000004,0.7612533605608112
0.8610000000000004,0.7610776999999999
0.8620000000000004,0.7607963058723586
0.8630000000000004,0.7603835398104074
0.8640000000000004,0.7598740601895921
0.8650000000000004,0.7593343953966538
0.8660000000000004,0.7587863199999999
0.8670000000000004,0.7585189864607645
0.8680000000000004,0.7583420248450576
0.8690000000000004,0.7581701934366281
0.8700000000000004,0.7577839499999997
0.8710000000000004,0.7571113026745263
0.8720000000000004,0.7563787559970998
0.8730000000000004,0.7556786110043495
0.8740000000000004,0.7551755350307005
0.8750000000000004,0.7546037399999996
0.8760000000000004,0.753901468731574
0.8770000000000004,0.7527746120425971
0.8780000000000004,0.7511760319716008
0.8790000000000004,0.749339358366783
0.8800000000000004,0.7473875899999993
0.8810000000000004,0.7459858532602367
0.8820000000000005,0.7451488651096442
0.8830000000000005,0.7449010049568495
0.8840000000000005,0.7453088800000001
0.8850000000000005,0.7455761397204973
0.8860000000000005,0.7455481754451819
0.8870000000000005,0.7448204345548175
0.8880000000000005,0.7435397028074274
0.8890000000000005,0.7421769499999994
0.8900000000000005,0.7408775598180959
0.8910000000000005,0.739859367872506
0.8920000000000005,0.7387884514183286
0.8930000000000005,0.737611661767917
0.8940000000000005,0.7361069701634007
0.8950000000000005,0.734123299156141
0.8960000000000005,0.7315811062657853
0.8970000000000005,0.7282688931223608
0.8980000000000005,0.7238070999999978
0.8990000000000005,0.7187799259028563
0.9000000000000005,0.7133702270229171
0.9010000000000005,0.7087213729770788
0.9020000000000005,0.7052658545549438
0.9030000000000005,0.7023768999999987
0.9040000000000005,0.6995719538160365
0.9050000000000005,0.6957627376826138
0.9060000000000005,0.6913521582115874
0.9070000000000005,0.6864036194854923
0.9080000000000005,0.6814173037093348
0.9090000000000005,0.6767882467877588
0.9100000000000005,0.672627634818357
0.9110000000000005,0.6694892313837261
0.9120000000000005,0.6682771400000002
0.9130000000000005,0.6685043175705523
0.9140000000000005,0.6702614069350546
0.9150000000000005,0.6731592420432992
0.9160000000000005,0.6759268923235247
0.9170000000000005,0.6783480600000006
0.9180000000000005,0.6795164920562973
0.9190000000000005,0.6796193069155543
0.9200000000000005,0.6790293617993177
0.9210000000000005,0.6778255099999991
0.9220000000000005,0.67626385308223
0.9230000000000005,0.6745720741384337
0.9240000000000005,0.6727789958615648
0.9250000000000005,0.6709715280746799
0.9260000000000005,0.6693308899999992
0.9270000000000005,0.6679010898419963
0.9280000000000005,0.6668853137846107
0.9290000000000005,0.6666781341435927
0.9300000000000005,0.6671074557066573
0.9310000000000005,0.6682283542003432
0.9320000000000005,0.6706484023492841
0.9330000000000005,0.6737658664760778
0.9340000000000005,0.6775579841572432
0.9350000000000005,0.6822098500000023
0.9360000000000005,0.6874231054054568
0.9370000000000005,0.6929636554745842
0.9380000000000005,0.6987373845254217
0.9390000000000005,0.7044351730221331
0.9400000000000005,0.709980910000003
0.9410000000000005,0.7153392776287789
0.9420000000000005,0.7202207045918725
0.9430000000000005,0.7247071002720884
0.9440000000000005,0.7288486585844879
0.9450000000000005,0.7325231116254178
0.9460000000000005,0.7356856472937369
0.9470000000000005,0.7385503340593985
0.9480000000000005,0.741116434339088
0.9490000000000005,0.7432056100000007
0.9500000000000005,0.7450232059885606
0.9510000000000005,0.7466220578138882
0.9520000000000005,0.7480127521861134
0.9530000000000005,0.7491214189133897
0.9540000000000005,0.7501303600000004
0.9550000000000005,0.7510882150753512
0.9560000000000005,0.7518419825312739
0.9570000000000005,0.7525930249791515
0.9580000000000005,0.7533381000000002
0.9590000000000005,0.7540261764689651
0.9600000000000005,0.7546730722421883
0.9610000000000005,0.7552851816367184
0.9620000000000005,0.7558509043427872
0.9630000000000005,0.7563459300000003
0.9640000000000005,0.7567995841896841
0.9650000000000005,0.757218553742913
0.9660000000000005,0.7576766508380584
0.9670000000000005,0.7581011657548578
0.9680000000000005,0.758511424177142
0.9690000000000005,0.7589291376886157
0.9700000000000005,0.7593135684670769
0.9710000000000005,0.7596797826757269
0.9720000000000005,0.7600275900000002
0.9730000000000005,0.7603881420063201
0.9740000000000005,0.760588771201552
0.9750000000000005,0.7606488487984482
0.9760000000000005,0.7605897805907059
0.9770000000000005,0.7604392199999999
0.9780000000000005,0.7602625482958658
0.9790000000000005,0.7600921342138892
0.9800000000000005,0.759899263857407
0.9810000000000005,0.7596268127245271
0.9820000000000005,0.7592757261697616
0.9830000000000005,0.7588926991693412
0.9840000000000005,0.7583511662459874
0.9850000000000005,0.7576924665870314
0.9860000000000005,0.7569185499999995
0.9870000000000005,0.756066311447314
0.9880000000000005,0.7552110430120791
0.9890000000000005,0.75436164698792
0.9900000000000005,0.7533047305692052
0.9910000000000005,0.7521956599999994
0.9920000000000005,0.7510756695255947
0.9930000000000005,0.7500519453742306
0.9940000000000005,0.7488977530838452
0.9950000000000006,0.7475817799999991
0.9960000000000006,0.7460633345449446
0.9970000000000006,0.7445178309942495
0.9980000000000006,0.7430675435086238
0.9990000000000006,0.7418421022543444
1.0000000000000004,0.7406173899999993
1.0010000000000006,0.7389419099999989
1.0020000000000007,0.7373430099999989
1.0030000000000006,0.7356128699999988
1.0040000000000004,0.7338371769833008
1.0050000000000006,0.7319070099999988
1.0060000000000007,0.7300025199999987
1.0070000000000006,0.7280417099999991
1.0080000000000005,0.7261200499999991
1.0090000000000006,0.7240306393130677
1.0100000000000007,0.7219237699999986
1.0110000000000006,0.7199739199999988
1.0120000000000005,0.7181043599999993
1.0130000000000006,0.7165576199999992
1.0140000000000007,0.715368388923107
1.0150000000000006,0.7142909799999995
1.0160000000000005,0.7134494199999997
1.0170000000000006,0.7128083699999999
1.0180000000000007,0.7125039699999998
1.0190000000000006,0.7121986505319466
1.0200000000000005,0.71214187
1.0210000000000006,0.7122513700000003
1.0220000000000007,0.7125719800000002
1.0230000000000006,0.7129305600000003
1.0240000000000005,0.7134183600000003
1.0250000000000006,0.7138609300000001
1.0260000000000007,0.71394932
1.0270000000000006,0.71390402
1.0280000000000005,0.71389455
1.0290000000000006,0.71395832
1.0300000000000007,0.7140451700000001
1.0310000000000006,0.71420109
1.0320000000000005,0.7142023287481252
1.0330000000000006,0.71408981
1.0340000000000007,0.71412909
1.0350000000000006,0.7141931700000002
1.0360000000000005,0.7143263800000001
1.0370000000000006,0.7145459393160686
1.0380000000000007,0.7148391000000003
1.0390000000000006,0.7153806100000002
1.0400000000000005,0.7160017500000003
1.0410000000000006,0.7167025200000006
1.0420000000000007,0.7176045497970208
1.0430000000000006,0.7187543500000007
1.0440000000000005,0.7197961200000004
1.0450000000000006,0.7205939300000006
1.0460000000000007,0.7214283300000006
1.0470000000000006,0.722484664366564
1.0480000000000005,0.7235336300000005
1.0490000000000006,0.7244371800000005
1.0500000000000007,0.7253847100000006
1.0510000000000006,0.7262804500000005
1.0520000000000005,0.7270959600000004
1.0530000000000006,0.7280047500000005
1.0540000000000007,0.7288854700000006
1.0550000000000006,0.7296747838486155
1.0560000000000005,0.7305132700000003
1.0570000000000006,0.7313328400000005
1.0580000000000007,0.7320921400000007
1.0590000000000006,0.7330403300000006
1.0600000000000005,0.734217097545246
1.0610000000000006,0.7352925500000006
1.0620000000000007,0.7361604600000006
1.0630000000000006,0.7370754500000006
1.0640000000000005,0.7380569000000003
1.0650000000000006,0.7389159540945911
1.0660000000000007,0.7396124600000006
1.0670000000000006,0.7402615000000005
1.0680000000000005,0.7409445600000002
1.0690000000000006,0.7414613400000003
1.0700000000000007,0.7419762685071497
1.0710000000000006,0.7425608000000004
1.0720000000000005,0.7430794200000003
1.0730000000000006,0.7434611300000001
1.0740000000000007,0.7436883400000002
1.0750000000000006,0.7439765300000003
1.0760000000000005,0.7445054100000005
1.0770000000000006,0.7451788200000006
1.0780000000000007,0.7459831425147492
1.0790000000000006,0.7468082900000006
1.0800000000000005,0.7476288700000003
1.0810000000000006,0.7483681400000003
1.0820000000000007,0.7489110200000004
1.0830000000000006,0.7495018401489857
1.0840000000000005,0.7503033300000004
1.0850000000000006,0.7510904700000004
1.0860000000000007,0.7518388600000006
1.0870000000000006,0.7524282300000004
1.0880000000000005,0.7528806447585245
1.0890000000000006,0.7534155200000003
1.0900000000000007,0.7539030300000003
1.0910000000000006,0.7542635200000002
1.0920000000000005,0.7546426100000001
1.0930000000000006,0.754923191941806
1.0940000000000007,0.7551471600000003
1.0950000000000006,0.7554422600000003
1.0960000000000005,0.7558028100000003
1.0970000000000006,0.7561566800000001
1.0980000000000008,0.75640559
1.0990000000000006,0.75637263
1.1000000000000005,0.75632834
1.1010000000000006,0.7564439800000001
1.1020000000000008,0.7565729599999999
1.1030000000000006,0.7563414599999998
1.1040000000000005,0.7559781699999999
1.1050000000000006,0.7557436799999999
1.1060000000000008,0.7555874242225775
1.1070000000000007,0.7552296499999996
1.1080000000000005,0.7546774699999995
1.1090000000000007,0.7540680799999996
1.1100000000000008,0.7534426999999997
1.1110000000000007,0.7529474789731025
1.1120000000000005,0.7526372099999998
1.1130000000000007,0.7523245799999999
1.1140000000000008,0.7521465999999999
1.1150000000000007,0.7519860899999999
1.1160000000000005,0.7517844601629836
1.1170000000000007,0.7515867899999998
1.1180000000000008,0.7513995799999997
1.1190000000000007,0.7511869699999998
1.1200000000000006,0.7508323799999999
1.1210000000000007,0.7505031529227075
1.1220000000000008,0.7500128099999996
1.1230000000000007,0.7494319099999993
1.1240000000000006,0.7484709599999996
1.1250000000000007,0.747362849999999
1.1260000000000008,0.7458550899999985
1.1270000000000007,0.7441000899999987
1.1280000000000006,0.7421796899999985
1.1290000000000007,0.7400342635466435
1.1300000000000008,0.7374697299999972
1.1310000000000007,0.7342503699999978
1.1320000000000006,0.7309082699999984
1.1330000000000007,0.7271853099999974
1.1340000000000008,0.7232781343235639
1.1350000000000007,0.7182213699999966
1.1360000000000006,0.7132025999999964
1.1370000000000007,0.7076526899999962
1.1380000000000008,0.7020512199999935
1.1390000000000007,0.6947450206199336
1.1400000000000006,0.6874383099999952
1.1410000000000007,0.6802308599999952
1.1420000000000008,0.6730988599999945
1.1430000000000007,0.6649938199999945
1.1440000000000006,0.6567486445175432
1.1450000000000007,0.6494148999999955
1.1460000000000008,0.6425117899999941
1.1470000000000007,0.6359319099999958
1.1480000000000006,0.6296588199999965
1.1490000000000007,0.6245152399999974
1.1500000000000008,0.6205074199999969
1.1510000000000007,0.6169669599999981
1.1520000000000006,0.6141078499999989
1.1530000000000007,0.611642539999999
1.1540000000000008,0.6100723699999989
1.1550000000000007,0.6084363499999987
1.1560000000000006,0.6065319799999987
1.1570000000000007,0.6046188731076877
1.1580000000000008,0.602449949999998
1.1590000000000007,0.6002618099999978
1.1600000000000006,0.5969242999999979
1.1610000000000007,0.5935907399999976
1.1620000000000008,0.5898824778842089
1.1630000000000007,0.586161319999997
1.1640000000000006,0.5816797599999979
1.1650000000000007,0.5770528899999972
1.1660000000000008,0.5727605199999963
1.1670000000000007,0.5686110249495026
1.1680000000000006,0.564213219999997
1.1690000000000007,0.5596757499999973
1.1700000000000008,0.5555073599999966
1.1710000000000007,0.5516610099999973
1.1720000000000006,0.547674158685129
1.1730000000000007,0.5435022699999973
1.1740000000000008,0.5394951699999976
1.1750000000000007,0.5357767899999973
1.1760000000000006,0.531846639999997
1.1770000000000007,0.5272798499999969
1.1780000000000008,0.5226480999999955
1.1790000000000007,0.5176171699999965
1.1800000000000006,0.5124735135556411
1.1810000000000007,0.5058090699999955
1.1820000000000008,0.4991561499999944
1.1830000000000007,0.49284478999999576
1.1840000000000006,0.4865527999999972
1.1850000000000007,0.480176792583737
1.1860000000000008,0.47380262999999595
1.1870000000000007,0.4692118499999972
1.1880000000000006,0.46507474999999804
1.1890000000000007,0.4621537299999984
1.1900000000000008,0.4597307522977682
1.1910000000000007,0.4587929499999999
1.1920000000000006,0.4587462500000006
1.1930000000000007,0.459542750000001
1.1940000000000008,0.46106780000000136
1.1950000000000007,0.46260830594940633
1.1960000000000006,0.4641346300000009
1.1970000000000007,0.4654406600000006
