wave,r
0.5960000000000002,0.7401200495017951
0.5970000000000002,0.74025911
0.5980000000000002,0.7403660407302073
0.5990000000000002,0.7404390603873845
0.6000000000000002,0.7404584296126155
0.6010000000000002,0.7404805997782977
0.6020000000000002,0.74045271
0.6030000000000002,0.7403389786511729
0.6040000000000002,0.7402040960518974
0.6050000000000002,0.7400724926320683
0.6060000000000002,0.7399386813381134
0.6070000000000002,0.7397648098390984
0.6080000000000002,0.7397487222754863
0.6090000000000002,0.7398624965867706
0.6100000000000002,0.7401361472634453
0.6110000000000002,0.74040794
0.6120000000000002,0.740634021700017
0.6130000000000002,0.7408040216389344
0.6140000000000002,0.7408859683610656
0.6150000000000002,0.7409606592530926
0.6160000000000002,0.74102366
0.6170000000000002,0.7410594796899969
0.6180000000000002,0.7410439788789561
0.6190000000000002,0.7410066107473626
0.6200000000000002,0.74095446
0.6210000000000002,0.7408571191303913
0.6220000000000002,0.7407701582536873
0.6230000000000002,0.7406828426194689
0.6240000000000002,0.7405549312791255
0.6250000000000002,0.74045384
0.6260000000000002,0.7403563889085781
0.6270000000000002,0.7402472467886606
0.6280000000000002,0.7401402021408928
0.6290000000000002,0.7400222411796118
0.6300000000000002,0.73989284
0.6310000000000002,0.7397633781892905
0.6320000000000002,0.7396728427160641
0.6330000000000002,0.7396049513578136
0.6340000000000002,0.7395528
0.6350000000000002,0.7395363502938029
0.6360000000000002,0.7395657315865366
0.6370000000000002,0.7396450584134634
0.6380000000000002,0.7397632588179882
0.6390000000000002,0.73986387
0.6400000000000002,0.7399288996023922
0.6410000000000002,0.7398891378044097
0.6420000000000002,0.7398159514637268
0.6430000000000002,0.7397165909936099
0.6440000000000002,0.739588978511585
0.6450000000000002,0.739440137681516
0.6460000000000002,0.7393242134777261
0.6470000000000002,0.739243810804016
0.6480000000000002,0.73920733
0.6490000000000002,0.739281301389914
0.6500000000000002,0.7394202937824487
0.6510000000000002,0.7396094162175513
0.6520000000000002,0.7398435476586767
0.6530000000000002,0.7401171300000001
0.6540000000000002,0.7404231453132532
0.6550000000000002,0.7406888067427629
0.6560000000000002,0.7409135655048248
0.6570000000000003,0.7411017981176813
0.6580000000000003,0.7412432411927119
0.6590000000000003,0.7413625118299085
0.6600000000000003,0.7414540072551372
0.6610000000000003,0.7415128394116882
0.6620000000000003,0.74158269
0.6630000000000003,0.7416451005305107
0.6640000000000003,0.7416981509779511
0.6650000000000003,0.7417307493480326
0.6660000000000003,0.741750119806298
0.6670000000000003,0.74176395
0.6680000000000003,0.7417754500513974
0.6690000000000003,0.7417780199229039
0.6700000000000003,0.7418087093861939
0.6710000000000003,0.74186516
0.6720000000000003,0.7419191007749077
0.6730000000000003,0.7419965930110796
0.6740000000000003,0.7421471469889205
0.6750000000000003,0.742457266898769
0.6760000000000003,0.74256074
0.6770000000000003,0.7424709172205444
0.6780000000000003,0.7421929747361632
0.6790000000000003,0.7420175135092245
0.6800000000000003,0.74191779099721
0.6810000000000003,0.7418736199320993
0.6820000000000003,0.7418668300725964
0.6830000000000003,0.7418704598911054
0.6840000000000003,0.7418836397363974
0.6850000000000003,0.74190867
0.6860000000000003,0.741907179896299
0.6870000000000003,0.7418968099534018
0.6880000000000003,0.7418944800465982
0.6890000000000003,0.7419810891338914
0.6900000000000003,0.7425368400000003
0.6910000000000003,0.7434954293686942
0.6920000000000003,0.7449638207100645
0.6930000000000003,0.7449874895266236
0.6940000000000003,0.7442404674703745
0.6950000000000003,0.7429187842552425
0.6960000000000003,0.7423443148908553
0.6970000000000003,0.7420888576637168
0.6980000000000003,0.7420256106324127
0.6990000000000003,0.74205381
0.7000000000000003,0.7421039904715048
0.7010000000000003,0.7421511407271709
0.7020000000000003,0.7421874992728291
0.7030000000000003,0.7422152197227971
0.7040000000000003,0.7422386999999999
0.7050000000000003,0.7422595604602047
0.7060000000000003,0.7422825707133643
0.7070000000000003,0.7423063495244238
0.7080000000000003,0.7423352
0.7090000000000003,0.7423725700656006
0.7100000000000003,0.7423791302229888
0.7110000000000003,0.7423902796655167
0.7120000000000003,0.7424015398873978
0.7130000000000003,0.74236411
0.7140000000000003,0.7423033092382848
0.7150000000000003,0.7422271373160342
0.7160000000000003,0.7421376717893104
0.7170000000000003,0.7420539308374083
0.7180000000000003,0.7419865095380954
0.7190000000000003,0.7419403203969801
0.7200000000000003,0.7419601694045298
0.7210000000000003,0.7419789996233962
0.7220000000000003,0.74198788
0.7230000000000003,0.7419613592328923
0.7240000000000003,0.74188464775049
0.7250000000000003,0.74177217224951
0.7260000000000003,0.7416240614811148
0.7270000000000003,0.74146533
0.7280000000000003,0.741317628454369
0.7290000000000003,0.7411630626728664
0.7300000000000003,0.7409188248847557
0.7310000000000003,0.7405917632706327
0.7320000000000003,0.7402151758187581
0.7330000000000003,0.7397970501942901
0.7340000000000003,0.7393067647085645
0.7350000000000003,0.7388136449311985
0.7360000000000003,0.7383069999999997
0.7370000000000003,0.7375795706277061
0.7380000000000003,0.7366423380568774
0.7390000000000003,0.7355451819431219
0.7400000000000003,0.7342853125987256
0.7410000000000003,0.7333468799999998
0.7420000000000003,0.7326688118591185
0.7430000000000003,0.7322617639004048
0.7440000000000003,0.7317251107330632
0.7450000000000003,0.7312917099999999
0.7460000000000003,0.7310456629242293
0.7470000000000003,0.7313380917868109
0.7480000000000003,0.7319274323197842
0.7490000000000003,0.732472894545391
0.7500000000000003,0.7327859999999998
0.7510000000000003,0.7325919852690052
0.7520000000000003,0.7321188779981999
0.7530000000000003,0.7313854846678663
0.7540000000000003,0.7302995408595083
0.7550000000000003,0.7290393099999996
0.7560000000000003,0.7276991928955547
0.7570000000000003,0.7263439706566668
0.7580000000000003,0.7252614116510161
0.7590000000000003,0.7245612699999999
0.7600000000000003,0.7242965142713428
0.7610000000000003,0.7247236557147717
0.7620000000000003,0.7255093942852289
0.7630000000000003,0.726664408449785
0.7640000000000003,0.7283836600000007
0.7650000000000003,0.7303956407148151
0.7660000000000003,0.7324671217357139
0.7670000000000003,0.7345249788428585
0.7680000000000003,0.7362333929159298
0.7690000000000003,0.7376741318423189
0.7700000000000004,0.7388583577505127
0.7710000000000004,0.7397458833742316
0.7720000000000004,0.7404336231226627
0.7730000000000004,0.7409910600000001
0.7740000000000004,0.7414221832651329
0.7750000000000004,0.741748695626375
0.7760000000000004,0.7420300143736251
0.7770000000000004,0.7422771975281753
0.7780000000000004,0.7425305800000002
0.7790000000000004,0.7427170331054311
0.7800000000000004,0.742872304822259
0.7810000000000004,0.7430330467851608
0.7820000000000004,0.7431614387160872
0.7830000000000004,0.7432734409751097
0.7840000000000004,0.7433709512825358
0.7850000000000004,0.7434350780761962
0.7860000000000004,0.7434962993877879
0.7870000000000004,0.74355203
0.7880000000000004,0.7435929805394108
0.7890000000000004,0.7436469212551372
0.7900000000000004,0.7436887591632418
0.7910000000000004,0.7437016398711987
0.7920000000000004,0.74368298
0.7930000000000004,0.7436461989726513
0.7940000000000004,0.743594831541023
0.7950000000000004,0.7435363511696116
0.7960000000000004,0.74345487
0.7970000000000004,0.7433407882857828
0.7980000000000004,0.7431693659315627
0.7990000000000004,0.7429659440684372
0.8000000000000004,0.7427606020534204
0.8010000000000004,0.7425565699999999
0.8020000000000004,0.742331857305246
0.8030000000000004,0.7420623808792559
0.8040000000000004,0.7417583560804959
0.8050000000000004,0.7414228333552334
0.8060000000000004,0.7411492476485764
0.8070000000000004,0.7409141060279985
0.8080000000000004,0.740715505958002
0.8090000000000004,0.7406012422852228
0.8100000000000004,0.74051768
0.8110000000000004,0.7404542592560925
0.8120000000000004,0.7403798684348626
0.8130000000000004,0.7403016115651374
0.8140000000000004,0.7402192408237082
0.8150000000000004,0.7401306
0.8160000000000004,0.7400444682261822
0.8170000000000004,0.7399557771123443
0.8180000000000004,0.7398595219251037
0.8190000000000004,0.7397176614186142
0.8200000000000004,0.73955541802108
0.8210000000000004,0.7393575245642717
0.8220000000000004,0.7390857381535922
0.8230000000000004,0.7387568432889656
0.8240000000000004,0.7384414099999999
0.8250000000000004,0.7381598381396813
0.8260000000000004,0.7379738082380704
0.8270000000000004,0.7378857117619295
0.8280000000000004,0.7378869699873999
0.8290000000000004,0.7379989600000001
0.8300000000000004,0.7382470462024622
0.8310000000000004,0.7385571704868759
0.8320000000000004,0.7389067330087498
0.8330000000000004,0.7392308700000001
0.8340000000000004,0.7395172724837249
0.8350000000000004,0.7397656440661968
0.8360000000000004,0.739968953900705
0.8370000000000004,0.7401869878196564
0.8380000000000004,0.7403904200000001
0.8390000000000004,0.7405440210312206
0.8400000000000004,0.740647142701665
0.8410000000000004,0.7407371981988901
0.8420000000000004,0.7408252991189912
0.8430000000000004,0.7409857522406225
0.8440000000000004,0.7412098152901356
0.8450000000000004,0.7414743220647968
0.8460000000000004,0.7417532144221444
0.8470000000000004,0.7419558800000001
0.8480000000000004,0.7421215813512135
0.8490000000000004,0.7422567010513579
0.8500000000000004,0.7423092689486421
0.8510000000000004,0.7423285198074981
0.8520000000000004,0.74231714
0.8530000000000004,0.7422717196775935
0.8540000000000004,0.7422394798674066
0.8550000000000004,0.7422350600883956
0.8560000000000004,0.7422764895856958
0.8570000000000004,0.7423676807797078
0.8580000000000004,0.7424456510965451
0.8590000000000004,0.7425004783551823
0.8600000000000004,0.742480460200204
0.8610000000000004,0.7423530799999999
0.8620000000000004,0.7421425570405703
0.8630000000000004,0.7418466110811566
0.8640000000000004,0.741400668918843
0.8650000000000004,0.740907794928749
0.8660000000000004,0.7403960199999999
0.8670000000000004,0.740134886604966
0.8680000000000004,0.7399651355353232
0.8690000000000004,0.7398163129764511
0.8700000000000004,0.7395152999999998
0.8710000000000004,0.7389838040591403
0.8720000000000004,0.7383897181321931
0.8730000000000004,0.7377963278017097
0.8740000000000004,0.7373214447487948
0.8750000000000004,0.7367898799999997
0.8760000000000004,0.7361399391499824
0.8770000000000004,0.7350549251987393
0.8780000000000004,0.7335615498675059
0.8790000000000004,0.7318621469940693
0.8800000000000004,0.7300634399999995
0.8810000000000004,0.7287341828894551
0.8820000000000005,0.7278786556658163
0.8830000000000005,0.7275211271502714
0.8840000000000005,0.7277855300000001
0.8850000000000005,0.7279139184990849
0.8860000000000005,0.7277638139276426
0.8870000000000005,0.7269601960723567
0.8880000000000005,0.7255978736233356
0.8890000000000005,0.7240854499999994
0.8900000000000005,0.7225388154740088
0.8910000000000005,0.7210862146050689
0.8920000000000005,0.7195730502632861
0.8930000000000005,0.7179815359151583
0.8940000000000005,0.7162294193133921
0.8950000000000005,0.7141607507058637
0.8960000000000005,0.7116960439412017
0.8970000000000005,0.708673270227903
0.8980000000000005,0.704591269999998
0.8990000000000005,0.7000819523581212
0.9000000000000005,0.6953177797968063
0.9010000000000005,0.6913076202031901
0.9020000000000005,0.6881292217838162
0.9030000000000005,0.6852921199999986
0.9040000000000005,0.6823732605464038
0.9050000000000005,0.678400560515972
0.9060000000000005,0.6737510929893484
0.9070000000000005,0.6684734127769251
0.9080000000000005,0.6629613070115675
0.9090000000000005,0.6576624710397458
0.9100000000000005,0.6527144584403755
0.9110000000000005,0.6486798903454049
0.9120000000000005,0.6465691899999997
0.9130000000000005,0.6458243766842341
0.9140000000000005,0.646492831676317
0.9150000000000005,0.6482153755491233
0.9160000000000005,0.6496657554962557
0.9170000000000005,0.6506071699999998
0.9180000000000005,0.650019074763561
0.9190000000000005,0.6482572528546562
0.9200000000000005,0.6456901913417122
0.9210000000000005,0.642365399999998
0.9220000000000005,0.6385172797461955
0.9230000000000005,0.634491896878723
0.9240000000000005,0.6303358331212733
0.9250000000000005,0.6262142512158101
0.9260000000000005,0.622323929999998
0.9270000000000005,0.6187524510441195
0.9280000000000005,0.6158568978584062
0.9290000000000005,0.6141188447610612
0.9300000000000005,0.6132506186820864
0.9310000000000005,0.6133099994807958
0.9320000000000005,0.6152581010355498
0.9330000000000005,0.6183098784466792
0.9340000000000005,0.6224547371021729
0.9350000000000005,0.628096940000003
0.9360000000000005,0.6348128436560402
0.9370000000000005,0.6421784577372949
0.9380000000000005,0.6500653222627131
0.9390000000000005,0.6581489791633957
0.9400000000000005,0.6660696300000042
0.9410000000000005,0.6737338466105699
0.9420000000000005,0.6805643572854387
0.9430000000000005,0.6868072051430457
0.9440000000000005,0.6925323027491304
0.9450000000000005,0.6975557633747359
0.9460000000000005,0.7018932283320855
0.9470000000000005,0.7058098325018769
0.9480000000000005,0.7092973851246042
0.9490000000000005,0.7121195200000011
0.9500000000000005,0.71466925288063
0.9510000000000005,0.7169573081620746
0.9520000000000005,0.7188654118379276
0.9530000000000005,0.720463614018041
0.9540000000000005,0.7219126800000005
0.9550000000000005,0.7232371217666183
0.9560000000000005,0.7243254505810715
0.9570000000000005,0.72534481961262
0.9580000000000005,0.7262969000000005
0.9590000000000005,0.727138407867879
0.9600000000000005,0.727925194485676
0.9610000000000005,0.7286494782714867
0.9620000000000005,0.7292776637181747
0.9630000000000005,0.7298556600000004
0.9640000000000005,0.7304238155660115
0.9650000000000005,0.7309804146422682
0.9660000000000005,0.7314684902384885
0.9670000000000005,0.7319401452834531
0.9680000000000005,0.7324034645889461
0.9690000000000005,0.7328623593385333
0.9700000000000005,0.7333292859922007
0.9710000000000005,0.7337814509567098
0.9720000000000005,0.7342058400000002
0.9730000000000005,0.7345625832436325
0.9740000000000005,0.7348869453069878
0.9750000000000005,0.7351522946930125
0.9760000000000005,0.7352476690462906
0.9770000000000005,0.7353031
0.9780000000000005,0.7353219997257945
0.9790000000000005,0.735294580320084
0.9800000000000005,0.7353052497866107
0.9810000000000005,0.7352433806187062
0.9820000000000005,0.7350891168045679
0.9830000000000005,0.7347695719967999
0.9840000000000005,0.7343694120047997
0.9850000000000005,0.7339038846552928
0.9860000000000005,0.7333648199999997
0.9870000000000005,0.7327462931853316
0.9880000000000005,0.7320648250541975
0.9890000000000005,0.7313175349458018
0.9900000000000005,0.7304297188781883
0.9910000000000005,0.7294880199999995
0.9920000000000005,0.7285029099033985
0.9930000000000005,0.727498077647217
0.9940000000000005,0.726419651568521
0.9950000000000006,0.7251911199999992
0.9960000000000006,0.7237548041676407
0.9970000000000006,0.7221715705878697
0.9980000000000006,0.7207009641181933
0.9990000000000006,0.7190920860888209
1.0000000000000004,0.7174839399999993
1.0010000000000006,0.7156624799999988
1.0020000000000007,0.7138332699999985
1.0030000000000006,0.7116172899999985
1.0040000000000004,0.7094127879842006
1.0050000000000006,0.7073926299999986
1.0060000000000007,0.7054387899999984
1.0070000000000006,0.7031843699999989
1.0080000000000005,0.7007938599999987
1.0090000000000006,0.6977866425137472
1.0100000000000007,0.6949117799999984
1.0110000000000006,0.6926227799999986
1.0120000000000005,0.690410729999999
1.0130000000000006,0.6882309899999988
1.0140000000000007,0.6864116219368052
1.0150000000000006,0.6849616199999993
1.0160000000000005,0.6838193499999996
1.0170000000000006,0.6827787799999997
1.0180000000000007,0.6820601799999997
1.0190000000000006,0.6815784481731825
1.0200000000000005,0.6814814799999999
1.0210000000000006,0.6812955699999997
1.0220000000000007,0.6810404099999999
1.0230000000000006,0.6809039099999998
1.0240000000000005,0.6807982899999999
1.0250000000000006,0.6805743599999998
1.0260000000000007,0.6803087599999997
1.0270000000000006,0.6800451299999997
1.0280000000000005,0.6794138599999997
1.0290000000000006,0.6786757099999997
1.0300000000000007,0.6778644899999994
1.0310000000000006,0.6768730299999994
1.0320000000000005,0.6760227739946002
1.0330000000000006,0.6754627199999996
1.0340000000000007,0.6748808599999997
1.0350000000000006,0.6743382799999996
1.0360000000000005,0.6738386799999999
1.0370000000000006,0.6736449722477752
1.0380000000000007,0.6737674500000002
1.0390000000000006,0.6739966900000001
1.0400000000000005,0.6741750800000003
1.0410000000000006,0.6746736200000005
1.0420000000000007,0.675579759386062
1.0430000000000006,0.6768271300000009
1.0440000000000005,0.6780855700000006
1.0450000000000006,0.6793175900000009
1.0460000000000007,0.6805992700000009
1.0470000000000006,0.6819880411228886
1.0480000000000005,0.6834593400000005
1.0490000000000006,0.6848215500000007
1.0500000000000007,0.686246510000001
1.0510000000000006,0.6877092700000009
1.0520000000000005,0.6889953000000006
1.0530000000000006,0.6903486300000009
1.0540000000000007,0.6917269800000009
1.0550000000000006,0.693028513226678
1.0560000000000005,0.6942607800000006
1.0570000000000006,0.6954838600000008
1.0580000000000007,0.696854050000001
1.0590000000000006,0.6983915600000007
1.0600000000000005,0.6998952739486057
1.0610000000000006,0.7012347600000007
1.0620000000000007,0.7024601700000008
1.0630000000000006,0.7036131600000007
1.0640000000000005,0.7047509600000006
1.0650000000000006,0.7060281522807726
1.0660000000000007,0.7072942900000007
1.0670000000000006,0.7080372000000004
1.0680000000000005,0.7086584000000004
1.0690000000000006,0.7093631600000004
1.0700000000000007,0.7100364526707335
1.0710000000000006,0.7107072500000005
1.0720000000000005,0.7112979300000002
1.0730000000000006,0.7118677500000004
1.0740000000000007,0.7123871400000004
1.0750000000000006,0.7128943800000005
1.0760000000000005,0.7135168900000004
1.0770000000000006,0.7142220100000004
1.0780000000000007,0.714953915714429
1.0790000000000006,0.7157110600000005
1.0800000000000005,0.7166158000000005
1.0810000000000006,0.7175083200000004
1.0820000000000007,0.7181932300000005
1.0830000000000006,0.7188512419908015
1.0840000000000005,0.7197711500000005
1.0850000000000006,0.7208641800000005
1.0860000000000007,0.7217122300000004
1.0870000000000006,0.7222511800000004
1.0880000000000005,0.7228676683511653
1.0890000000000006,0.7236508100000004
1.0900000000000007,0.7243541500000004
1.0910000000000006,0.7248232400000003
1.0920000000000005,0.7252419600000002
1.0930000000000006,0.7258236418318171
1.0940000000000007,0.7264167100000002
1.0950000000000006,0.7268080700000003
1.0960000000000005,0.7271234400000001
1.0970000000000006,0.7273170900000001
1.0980000000000008,0.72743917
1.0990000000000006,0.72743797
1.1000000000000005,0.7274487
1.1010000000000006,0.7273502299999999
1.1020000000000008,0.7271453099999998
1.1030000000000006,0.7268934199999999
1.1040000000000005,0.7267008399999999
1.1050000000000006,0.7264072299999997
1.1060000000000008,0.7260487892760721
1.1070000000000007,0.7256415499999996
1.1080000000000005,0.7251819399999998
1.1090000000000007,0.7248609699999998
1.1100000000000008,0.7245491699999997
1.1110000000000007,0.7241925362673731
1.1120000000000005,0.7239552099999998
1.1130000000000007,0.7237210899999997
1.1140000000000008,0.7234606099999998
1.1150000000000007,0.72323495
1.1160000000000005,0.7231986536296371
1.1170000000000007,0.7232004400000002
1.1180000000000008,0.7232930700000001
1.1190000000000007,0.72338396
1.1200000000000006,0.72341293
1.1210000000000007,0.7234491063823618
1.1220000000000008,0.7231661699999998
1.1230000000000007,0.7227699799999996
1.1240000000000006,0.7221076499999997
1.1250000000000007,0.7213867299999992
1.1260000000000008,0.7202234899999986
1.1270000000000007,0.7186922999999988
1.1280000000000006,0.7169246699999987
1.1290000000000007,0.7149453089241059
1.1300000000000008,0.7125345499999972
1.1310000000000007,0.7094554899999979
1.1320000000000006,0.7062289699999983
1.1330000000000007,0.7024946199999973
1.1340000000000008,0.6984900671742785
1.1350000000000007,0.6929618099999963
1.1360000000000006,0.687485099999996
1.1370000000000007,0.681537509999996
1.1380000000000008,0.6755235199999928
1.1390000000000007,0.66744700765123
1.1400000000000006,0.6593525999999945
1.1410000000000007,0.6512230599999946
1.1420000000000008,0.6431885999999939
1.1430000000000007,0.6339785499999937
1.1440000000000006,0.6245358442705672
1.1450000000000007,0.6161426299999948
1.1460000000000008,0.6083009799999932
1.1470000000000007,0.6007127799999951
1.1480000000000006,0.593340219999996
1.1490000000000007,0.5872578599999968
1.1500000000000008,0.5824599299999961
1.1510000000000007,0.5780603299999975
1.1520000000000006,0.5742870599999984
1.1530000000000007,0.5708203899999981
1.1540000000000008,0.5680373899999981
1.1550000000000007,0.5651858399999978
1.1560000000000006,0.5619347099999977
1.1570000000000007,0.5586518398260146
1.1580000000000008,0.5548500999999967
1.1590000000000007,0.5510482199999965
1.1600000000000006,0.5458978399999965
1.1610000000000007,0.5407565799999966
1.1620000000000008,0.5355405423077655
1.1630000000000007,0.5303636199999963
1.1640000000000006,0.5247328299999975
1.1650000000000007,0.5190289599999968
1.1660000000000008,0.514176009999996
1.1670000000000007,0.5096612914718501
1.1680000000000006,0.5051992499999971
1.1690000000000007,0.5007839799999975
1.1700000000000008,0.49690204999999693
1.1710000000000007,0.49348037999999766
1.1720000000000006,0.4899572723107668
1.1730000000000007,0.4863043399999976
1.1740000000000008,0.48271163999999767
1.1750000000000007,0.47921540999999745
1.1760000000000006,0.4754177299999969
1.1770000000000007,0.47072305999999686
1.1780000000000008,0.4659418199999953
1.1790000000000007,0.4606522899999964
1.1800000000000006,0.4552506467443221
1.1810000000000007,0.4483180899999954
1.1820000000000008,0.4413994599999944
1.1830000000000007,0.4351135199999958
1.1840000000000006,0.4288487699999972
1.1850000000000007,0.42255193148384707
1.1860000000000008,0.4162667699999959
1.1870000000000007,0.41161453999999714
1.1880000000000006,0.4073702699999978
1.1890000000000007,0.4041356999999981
1.1900000000000008,0.4013182617438233
1.1910000000000007,0.3997485899999993
1.1920000000000006,0.3989250999999997
1.1930000000000007,0.39847275999999987
1.1940000000000008,0.3983299999999998
1.1950000000000007,0.39810108289171064
